Id,Name,2025-07-01 11:11:41,2025-07-02 11:00:26,2025-07-03 11:01:04,2025-07-04 11:00:28,2025-07-08 11:01:41,2025-07-09 11:02:38,2025-07-10 11:02:34,2025-07-11 11:05:21,2025-07-12 11:06:07,2025-07-13 11:20:17,2025-07-14 11:09:52,2025-07-15 11:09:55,2025-07-16 11:06:44,2025-07-17 11:06:47,2025-07-18 11:08:20,2025-07-19 11:02:35,2025-07-20 11:22:26,2025-07-21 11:13:26,2025-07-22 11:08:03,2025-07-23 11:08:52,2025-07-24 11:07:30,2025-07-25 11:07:19,2025-07-26 11:04:08,2025-07-27 11:23:32,2025-07-28 11:20:40,2025-07-29 11:25:35,2025-07-30 11:10:52,2025-07-31 11:10:20
29619623,AFOX IH110D4-MA5-V2 에즈윈,0,0,0,0,0,"83,960","83,960","85,930","85,930","84,720","85,930","85,540","84,692","84,692","85,160","83,800","83,800","85,540","82,740","85,540","85,540","85,930","85,930","85,930","85,930","85,930","85,930","82,740"
10864752,ASRock A320M-HDVP 디앤디컴,0,0,0,0,0,"110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000"
18403331,ASRock A520M-HDV 대원씨티에스,0,0,0,0,0,"70,920","70,920","72,720","72,490","72,490","72,490","71,700","71,700","71,700","71,700","76,430","76,430","76,430","73,920","76,430","76,430","76,990","76,880","76,760","76,640","76,530","76,520","73,920"
12092663,ASRock A520M-HDV 디앤디컴,0,0,0,0,0,"74,000","74,000","74,000","74,000","73,990","74,000","74,000","73,990","71,580","74,000","71,590","70,300","74,000","74,000","70,300","74,000","74,000","71,660","71,650","74,000","74,000","73,970","72,240"
12660353,ASRock A520M-HDV 디앤디컴 (벌크),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73,000","73,000","73,000"
12130286,ASRock A520M-HDV 에즈윈,0,0,0,0,0,"66,870","66,870","69,700","68,350","68,350","68,350","71,500","71,500","71,500","71,500","71,500","71,500","71,500","71,360","71,500","67,620","71,500","71,500","71,500","71,500","71,500","71,500","71,360"
25213067,ASRock A520M-HDV 에즈윈 (벌크),0,0,0,0,0,"70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960","70,960"
32110508,ASRock A520M-HDVP R2.0 에즈윈 (벌크),0,0,0,0,0,"81,460","81,460","81,460","81,460","80,130","80,740","79,755","80,740","80,550","80,550","79,260","79,260","81,460","79,680","81,460","81,440","81,440","81,440","81,440","81,440","81,440","81,440","79,680"
77706989,ASRock A520M-HVS 대원씨티에스,0,0,0,0,0,"59,480","59,480","59,480","59,480","59,480","59,480","59,480","59,480","61,790","61,790","61,790","61,790","61,790","59,750","61,790","61,790","63,010","63,010","63,010","65,990","66,000","66,000","66,000"
12086510,ASRock A520M-HVS 디앤디컴,0,0,0,0,0,"59,880","59,880","65,390","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000"
12660362,ASRock A520M-HVS 디앤디컴 (벌크),0,0,0,0,0,"70,000","66,500","71,900","69,600","69,270","71,550","70,780","70,780","70,780","70,780","68,520","68,520","70,780","68,440","70,780","70,780","71,900","71,890","71,870","71,900","71,900","71,900","68,440"
12130319,ASRock A520M-HVS 에즈윈,0,0,0,0,0,"71,820","71,820","73,460","72,666","72,504","72,041","72,041","72,504","72,504","72,504","72,504","72,504","72,685","70,330","72,730","72,504","72,504","72,504","72,504","72,504","72,504","72,500","70,330"
20524634,ASRock A520M-HVS 에즈윈 (벌크),0,0,0,0,0,"72,090","72,090","73,340","73,340","73,340","73,340","72,890","72,890","72,890","72,890","72,890","72,890","72,890","70,480","72,890","72,090","72,880","72,880","72,880","72,880","72,880","72,880","70,480"
12121013,ASRock A520M-ITX/ac 디앤디컴,0,0,0,0,0,"179,000","178,990","179,000","176,500","176,450","176,843","179,000","179,000","179,000","179,000","176,450","176,420","179,000","173,330","179,000","179,000","179,000","175,160","172,380","179,000","179,000","179,000","173,330"
94081679,ASRock A620AM-HVS + WiFi6E 랜카드 패키지 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,"138,730","138,730","138,730","138,730","138,730","138,720","138,730","138,730","138,730","138,730"
92108180,ASRock A620AM-HVS 대원씨티에스,0,0,0,0,0,"109,000","109,000","109,000","109,000","109,000","109,000","104,840","104,840","104,790","104,790","104,790","104,790","104,790","103,490","104,770","103,990","104,750","104,750","104,750","104,750","104,750","104,750","103,410"
92149667,ASRock A620AM-HVS 디앤디컴,0,0,0,0,0,"105,380","105,380","105,050","105,370","104,410","105,380","105,380","103,490","105,380","105,380","103,490","103,490","105,380","105,430","108,990","107,160","108,990","108,730","108,690","108,990","108,990","107,000","105,430"
92360591,ASRock A620AM-HVS 에즈윈,0,0,0,0,0,"103,540","103,540","103,540","103,540","103,540","103,540","103,540","103,550","103,550","103,550","102,000","103,550","103,550","101,170","103,550","99,190","103,550","107,340","107,220","107,100","107,350","105,730","101,170"
94081583,ASRock A620AM-X + WiFi6E 랜카드 패키지 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,"168,390","168,390","168,390","168,390","168,390","168,380","168,390","168,390","168,390","168,390"
90506507,ASRock A620AM-X 디앤디컴,0,0,0,0,0,"133,500","133,500","133,500","133,490","133,490","133,500","133,500","133,500","133,500","133,500","133,490","133,480","133,500","131,880","133,500","133,500","133,500","133,490","133,480","133,500","133,500","133,500","131,880"
20140877,ASRock A620M-HDV/M.2 + WiFi6E 모듈 패키지 디앤디컴,0,0,0,0,0,"148,000","146,220","148,000","146,220","146,210","148,000","148,000","148,000","148,000","148,000","146,210","146,190","148,000","148,000","148,000","148,000","148,000","145,490","145,470","148,000","148,000","147,990","147,750"
19936247,ASRock A620M-HDV/M.2 대원씨티에스,0,0,0,0,0,"102,080","101,910","101,910","101,890","101,890","100,440","100,360","100,350","100,340","100,340","100,340","100,340","100,340","97,050","99,830","99,820","99,820","99,820","99,820","99,820","99,820","99,820","96,530"
19827944,ASRock A620M-HDV/M.2 디앤디컴,0,0,0,0,0,"103,910","103,910","104,510","104,410","104,410","104,410","103,490","103,490","103,480","103,490","103,490","103,490","103,490","100,090","103,490","103,490","104,880","104,880","104,880","104,880","104,880","104,880","100,090"
35810231,ASRock A620M-HDV/M.2 에즈윈,0,0,0,0,0,"125,000","125,000","128,250","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","120,950","125,000","125,000","135,000","135,000","135,000","135,000","128,320","130,950","120,950"
20140688,ASRock A620M-HDV/M.2+ + WiFi6E 모듈 패키지 디앤디컴,0,0,0,0,0,"159,000","159,000","159,000","159,000","143,900","159,000","159,000","159,000","159,000","159,000","143,900","143,900","159,000","159,000","159,000","159,000","159,000","153,900","153,900","159,000","159,000","159,000","159,000"
20506130,ASRock A620M-HDV/M.2+ 대원씨티에스,0,0,0,0,0,"126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000","126,000"
