Id,Name,2021-10-08 14:55:43,2021-10-09 10:05:06,2021-10-10 13:08:53,2021-10-11 10:08:22,2021-10-12 10:10:55,2021-10-13 10:10:00,2021-10-14 10:07:12,2021-10-15 10:11:00,2021-10-16 10:12:51,2021-10-17 10:07:33,2021-10-18 10:11:51,2021-10-19 10:12:30,2021-10-20 10:11:43,2021-10-21 10:17:42,2021-10-21 21:56:11,2021-10-22 10:18:43,2021-10-23 10:09:39,2021-10-24 10:09:04,2021-10-25 10:10:16,2021-10-26 10:05:09,2021-10-27 10:05:48,2021-10-28 10:05:34,2021-10-29 10:05:11,2021-10-30 10:04:56,2021-10-31 10:08:33
10071696,2MONS 2U E-ATX D650 USB3.0,0,0,0,0,0,"104,640","104,640","104,640","104,640","104,640","104,640",0,0,0,"쿠팡_107,510|샵다나와_107,510|인터파크_108,000|아이스타피씨_108,000|의영시스템_108,000","쿠팡_107,510|샵다나와_107,510|11번가_108,000|인터파크_108,000|의영시스템_108,000","쿠팡_107,510|샵다나와_107,510|인터파크_108,000|요피씨_108,000|11번가_108,000","쿠팡_107,510|샵다나와_107,510|아토닉스_108,000|11번가_108,000|아이스타피씨_108,000","쿠팡_107,510|샵다나와_107,510|인터파크_108,000|㈜한마음아이티_108,000|아토닉스_108,000","SSG.COM_106,130|옥션_107,500|G마켓_107,500|샵다나와_107,500|쿠팡_107,510","쿠팡_107,510|샵다나와_107,510|인터파크_108,000|11번가_108,000|아토닉스_108,000","쿠팡_107,510|샵다나와_107,510|11번가_108,000|인터파크_108,000|컴바이컴_108,000","쿠팡_107,510|샵다나와_107,510|컴바이컴_108,000|아토닉스_108,000|인터파크_108,000","쿠팡_107,510|샵다나와_107,510|아토닉스_108,000|피씨포맨_108,000|11번가_108,000","쿠팡_107,510|샵다나와_107,510|인터파크_108,000|의영시스템_108,000|코브텍_108,000"
12531173,2MONS 3U D300 에코,"63,800","63,800","63,800","63,800","63,800","63,800","63,800","63,800","63,800","63,800","63,800",0,0,0,"(주)우린전자_63,800|옥션_63,990|컴튜브_64,000|11번가_64,000|인터파크_64,000","(주)우린전자_63,800|옥션_63,990|컴튜브_64,000|인터파크_64,000|11번가_64,000","옥션_63,990|인터파크_64,000|11번가_64,000|컴튜브_64,000|아이티엔조이_64,000","옥션_63,990|코브텍_64,000|베이스캠프샵_64,000|인터파크_64,000|11번가_64,000","옥션_63,990|11번가_64,000|인터파크_64,000|코브텍_64,000|베이스캠프샵_64,000","G마켓_63,990|옥션_63,990|아이스타피씨_64,000|인터파크_64,000|11번가_64,000","옥션_63,990|11번가_64,000|코브텍_64,000|아토닉스_64,000|인터파크_64,000","옥션_63,990|인터파크_64,000|아이스타피씨_64,000|11번가_64,000|베이스캠프샵_64,000","옥션_63,990|인터파크_64,000|11번가_64,000|아이티엔조이_64,000|아토닉스_64,000","옥션_63,990|인터파크_64,000|11번가_64,000|아이스타피씨_64,000|베이스캠프샵_64,000","옥션_63,990|인터파크_64,000|아이티엔조이_64,000|11번가_64,000|컴튜브_64,000"
4968795,2MONS 3U LCD 핫스왑*4 USB 3.0,"183,590","183,590","183,590","183,590","183,590","183,590","183,590","183,590","183,590","183,590","183,590",0,0,0,"(주)우린전자_187,000|옥션_189,990|G마켓_189,990|11번가_190,000|인터파크_190,000","(주)우린전자_187,000|옥션_189,990|G마켓_189,990|11번가_190,000|인터파크_190,000","옥션_189,990|G마켓_189,990|피씨포맨_190,000|아토닉스_190,000|11번가_190,000","G마켓_189,990|옥션_189,990|의영시스템_190,000|인터파크_190,000|11번가_190,000","G마켓_189,990|옥션_189,990|아토닉스_190,000|인터파크_190,000|코브텍_190,000","옥션_189,990|G마켓_189,990|요피씨_190,000|인터파크_190,000|11번가_190,000","옥션_189,990|G마켓_189,990|의영시스템_190,000|인터파크_190,000|11번가_190,000","G마켓_189,990|옥션_189,990|컴바이컴_190,000|11번가_190,000|인터파크_190,000","옥션_189,990|G마켓_189,990|의영시스템_190,000|인터파크_190,000|아이티엔조이_190,000","옥션_189,990|G마켓_189,990|인터파크_190,000|㈜근호컴_190,000|11번가_190,000","G마켓_189,990|옥션_189,990|인터파크_190,000|코브텍_190,000|의영시스템_190,000"
12862703,2MONS 4U D450 GPU-3,"52,320","52,320","52,320","52,320","52,320","52,320","52,320","52,320","53,000","53,000","53,000",0,0,0,"요피씨_53,000|아토닉스_53,000|11번가_53,000|인터파크_53,000|SSG.COM_53,000","인터파크_53,000|아토닉스_53,000|초이스컴_53,000|11번가_53,000|SSG.COM_53,000","11번가_53,000|㈜한마음아이티_53,000|컴튜브_53,000|인터파크_53,000|이마트인터넷쇼핑몰_53,000","인터파크_53,000|컴튜브_53,000|11번가_53,000|코브텍_53,000|쿠팡_53,000","인터파크_53,000|11번가_53,000|아토닉스_53,000|컴바이컴_53,000|신세계몰_53,000","11번가_53,000|인터파크_53,000|피씨포맨_53,000|컴튜브_53,000|쿠팡_53,000","11번가_53,000|㈜한마음아이티_53,000|인터파크_53,000|아토닉스_53,000|신세계몰_53,000","코브텍_53,000|아토닉스_53,000|11번가_53,000|인터파크_53,000|롯데ON_53,000","11번가_53,000|아이스타피씨_53,000|아토닉스_53,000|인터파크_53,000|롯데ON_53,000","인터파크_53,000|11번가_53,000|피씨포맨_53,000|아토닉스_53,000|SSG.COM_53,000","인터파크_53,000|아토닉스_53,000|11번가_53,000|초이스컴_53,000|신세계몰_53,000"
14920439,2MONS 4U D650 HD-28,"160,000","160,000","160,000","160,000","152,600","152,600","152,600","152,600","152,600","152,600","152,600",0,0,0,"샵다나와_159,600|옥션_159,600|G마켓_159,610|롯데ON_160,000|11번가_160,000","샵다나와_159,590|G마켓_159,590|옥션_159,590|아토닉스_160,000|11번가_160,000","샵다나와_159,580|G마켓_159,580|옥션_159,580|롯데ON_160,000|아토닉스_160,000","샵다나와_159,530|G마켓_159,530|옥션_159,530|롯데ON_160,000|아토닉스_160,000","샵다나와_159,520|G마켓_159,520|옥션_159,520|롯데ON_160,000|인터파크_160,000","SSG.COM_154,767|G마켓_159,460|옥션_159,460|샵다나와_159,460|피씨포맨_160,000","롯데ON_160,000|인터파크_160,000|피씨포맨_160,000|아토닉스_160,000|11번가_160,000","G마켓_154,520|샵다나와_154,530|롯데ON_160,000|인터파크_160,000|11번가_160,000","샵다나와_159,980|옥션_159,980|G마켓_159,980|11번가_160,000|롯데ON_160,000","샵다나와_159,960|G마켓_159,960|옥션_159,960|11번가_160,000|아토닉스_160,000","샵다나와_159,950|옥션_159,950|G마켓_159,950|인터파크_160,000|아토닉스_160,000"
12551834,2MONS 4U D650 핫스왑-12,"325,000","324,990","324,990","324,990","324,990","325,000","324,990","324,990","324,990","324,990","324,990",0,0,0,"옥션_324,990|아토닉스_325,000|11번가_325,000|인터파크_325,000|㈜한마음아이티_325,000","아토닉스_325,000|㈜한마음아이티_325,000|인터파크_325,000|11번가_325,000|G마켓_325,000","G마켓_324,990|옥션_324,990|아토닉스_325,000|인터파크_325,000|11번가_325,000","옥션_324,990|G마켓_324,990|인터파크_325,000|코브텍_325,000|아토닉스_325,000","G마켓_324,990|인터파크_325,000|요피씨_325,000|11번가_325,000|아토닉스_325,000","SSG.COM_320,587|옥션_324,990|G마켓_324,990|11번가_325,000|인터파크_325,000","아토닉스_325,000|11번가_325,000|㈜한마음아이티_325,000|인터파크_325,000|G마켓_332,650","G마켓_324,990|인터파크_325,000|아토닉스_325,000|11번가_325,000|아이스타피씨_325,000","옥션_324,990|G마켓_324,990|11번가_325,000|아토닉스_325,000|인터파크_325,000","옥션_324,990|G마켓_324,990|인터파크_325,000|아토닉스_325,000|요피씨_325,000","옥션_324,990|G마켓_324,990|아토닉스_325,000|인터파크_325,000|아이티엔조이_325,000"
14920292,2MONS 4U D650 핫스왑-16,"363,000","363,000","363,000","363,000","363,000","363,000","363,000","363,000","363,000","363,000","363,000",0,0,0,"G마켓_374,990|옥션_374,990|롯데ON_375,000|11번가_375,000|피씨포맨_375,000","옥션_374,990|G마켓_374,990|아이스타피씨_375,000|롯데ON_375,000|11번가_375,000","옥션_374,990|G마켓_374,990|11번가_375,000|㈜한마음아이티_375,000|롯데ON_375,000","G마켓_374,990|옥션_374,990|롯데ON_375,000|11번가_375,000|피씨포맨_375,000","G마켓_374,990|11번가_375,000|아이스타피씨_375,000|롯데ON_375,000|위메프_375,000","SSG.COM_364,800|옥션_374,990|G마켓_374,990|아이스타피씨_375,000|11번가_375,000","11번가_375,000|코브텍_375,000|롯데ON_375,000|위메프_375,000|엠지컴퓨터_375,000","G마켓_374,990|아이스타피씨_375,000|11번가_375,000|롯데ON_375,000|위메프_375,000","옥션_374,990|G마켓_374,990|피씨포맨_375,000|11번가_375,000|롯데ON_375,000","옥션_374,990|G마켓_374,990|11번가_375,000|피씨포맨_375,000|롯데ON_375,000","옥션_374,990|G마켓_374,990|11번가_375,000|요피씨_375,000|롯데ON_375,000"
12531095,2MONS 4U LCD D650 GPU-6,"230,000","229,990","229,990","229,990","229,990",0,0,0,0,0,0,0,0,0,0,0,"G마켓_229,990|옥션_229,990|㈜근호컴_230,000|근호컴_230,000|11번가_253,000","옥션_229,990|G마켓_229,990|㈜근호컴_230,000|근호컴_230,000|11번가_253,000","G마켓_229,990|㈜근호컴_230,000|근호컴_230,000|옥션_231,350|11번가_253,000","G마켓_229,990|㈜근호컴_230,000|근호컴_230,000|옥션_235,410|11번가_253,000","㈜근호컴_230,000|근호컴_230,000|옥션_235,410|G마켓_235,420|11번가_253,000","G마켓_229,990|㈜근호컴_230,000|근호컴_230,000|옥션_235,410|11번가_253,000",0,0,0
4391262,2MONS 4U LCD 핫스왑*8 USB3.0,"258,040","258,040","258,040","258,040","258,040","258,050","258,050","258,050","258,050","258,050","258,050",0,0,0,"쿠팡_258,050|옥션_261,800|(주)우린전자_269,500|11번가_280,000|인터파크_280,000","쿠팡_258,050|(주)우린전자_269,500|아토닉스_280,000|옥션_280,000|11번가_280,000","쿠팡_258,050|G마켓_261,800|옥션_263,340|피씨포맨_274,400|아토닉스_280,000","쿠팡_258,050|옥션_263,340|G마켓_263,340|피씨포맨_274,400|인터파크_280,000","쿠팡_258,050|G마켓_263,340|피씨포맨_274,400|11번가_280,000|인터파크_280,000","쿠팡_258,050|G마켓_263,340|피씨포맨_274,400|인터파크_280,000|아토닉스_280,000","쿠팡_258,050|피씨포맨_274,400|아토닉스_280,000|11번가_280,000|인터파크_280,000","쿠팡_258,050|G마켓_267,960|피씨포맨_274,400|인터파크_280,000|아토닉스_280,000","쿠팡_258,050|G마켓_267,960|옥션_267,960|피씨포맨_274,400|11번가_280,000","쿠팡_258,050|G마켓_267,960|옥션_271,040|피씨포맨_274,400|인터파크_280,000","쿠팡_258,050|G마켓_271,040|옥션_271,040|피씨포맨_274,400|아토닉스_280,000"
5469555,2MONS 6U 비트코인 8way 2psu,"145,000","145,000","145,000","145,000","145,000","145,000","145,000","145,000","145,000","145,000","145,000",0,0,0,"가이드컴_145,000|롯데ON_145,000|플레이몰_145,000|11번가_145,000|인터파크_145,000","인터파크_145,000|롯데ON_145,000|아토닉스_145,000|코브텍_145,000|11번가_145,000","11번가_145,000|롯데ON_145,000|베이스캠프샵_145,000|인터파크_145,000|피씨포맨_145,000","베이스캠프샵_145,000|피씨포맨_145,000|인터파크_145,000|11번가_145,000|롯데ON_145,000","11번가_145,000|피씨포맨_145,000|아토닉스_145,000|인터파크_145,000|롯데ON_145,000","SSG.COM_142,610|G마켓_144,990|옥션_144,990|인터파크_145,000|롯데ON_145,000","인터파크_145,000|가이드컴_145,000|초이스컴_145,000|롯데ON_145,000|11번가_145,000","인터파크_145,000|베이스캠프샵_145,000|11번가_145,000|아이스타피씨_145,000|롯데ON_145,000","베이스캠프샵_145,000|롯데ON_145,000|11번가_145,000|인터파크_145,000|초이스컴_145,000","인터파크_145,000|롯데ON_145,000|11번가_145,000|플레이몰_145,000|아토닉스_145,000","아토닉스_145,000|코브텍_145,000|11번가_145,000|인터파크_145,000|롯데ON_145,000"
6897376,2MONS L-TOWER,"18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000",0,0,0,"SYSGEAR_18,000|요피씨_18,530|롯데ON_18,860|샵다나와_19,000|인터파크_19,000","SYSGEAR_18,000|요피씨_18,530|롯데ON_18,860|샵다나와_19,000|11번가_19,000","SYSGEAR_18,000|요피씨_18,530|롯데ON_18,860|샵다나와_19,000|인터파크_19,000","SYSGEAR_18,000|요피씨_18,530|롯데ON_18,860|샵다나와_19,000|11번가_19,000","SYSGEAR_18,000|요피씨_18,530|롯데ON_18,860|샵다나와_19,000|인터파크_19,000","SYSGEAR_18,000|요피씨_18,530|SSG.COM_18,797|롯데ON_18,860|샵다나와_19,000","SYSGEAR_18,000|요피씨_18,530|롯데ON_18,860|샵다나와_19,000|11번가_19,000","SYSGEAR_18,000|요피씨_18,530|롯데ON_18,860|샵다나와_19,000|11번가_19,000","SYSGEAR_18,000|요피씨_18,530|롯데ON_18,860|샵다나와_19,000|인터파크_19,000","SYSGEAR_18,000|요피씨_18,530|롯데ON_18,860|샵다나와_19,000|11번가_19,000","SYSGEAR_18,000|요피씨_18,530|롯데ON_18,860|샵다나와_19,000|11번가_19,000"
1742127,2MONS SERVER 2U D400,"79,200","79,200","79,200","79,200","79,200","79,200","79,200","79,200",0,0,0,0,0,0,"(주)우린전자_79,200|옥션_79,990|11번가_80,000|인터파크_80,000|아토닉스_80,000","(주)우린전자_79,200|옥션_79,990|11번가_80,000|인터파크_80,000|아토닉스_80,000","옥션_79,990|인터파크_80,000|11번가_80,000|아토닉스_80,000|㈜한마음아이티_80,000","옥션_79,990|컴바이컴_80,000|인터파크_80,000|아토닉스_80,000|11번가_80,000","옥션_79,990|11번가_80,000|아토닉스_80,000|인터파크_80,000|피씨포맨_80,000","SSG.COM_79,600|G마켓_79,990|옥션_79,990|인터파크_80,000|아토닉스_80,000","옥션_79,990|㈜근호컴_80,000|인터파크_80,000|아토닉스_80,000|11번가_80,000","옥션_79,990|㈜근호컴_80,000|인터파크_80,000|11번가_80,000|아토닉스_80,000","옥션_79,990|아토닉스_80,000|피씨포맨_80,000|11번가_80,000|인터파크_80,000","옥션_79,990|인터파크_80,000|11번가_80,000|아토닉스_80,000|아이스타피씨_80,000","옥션_79,990|㈜유니코어씨앤씨_80,000|아토닉스_80,000|인터파크_80,000|11번가_80,000"
2245703,2MONS SERVER 2U D550 Plus,"77,000","77,000","77,000","77,000","77,000","77,000","77,000","77,000","77,000","77,000","77,000",0,0,0,"(주)우린전자_77,000|옥션_77,990|롯데ON_78,000|11번가_78,000|인터파크_78,000","(주)우린전자_77,000|G마켓_77,990|11번가_78,000|아토닉스_78,000|인터파크_78,000","G마켓_77,990|옥션_77,990|아토닉스_78,000|롯데ON_78,000|아이스타피씨_78,000","G마켓_77,990|옥션_77,990|아토닉스_78,000|인터파크_78,000|초이스컴_78,000","G마켓_77,990|롯데ON_78,000|아이티엔조이_78,000|아토닉스_78,000|인터파크_78,000","SSG.COM_77,384|옥션_77,990|G마켓_77,990|아토닉스_78,000|아이스타피씨_78,000","쿠팡_77,260|요피씨_78,000|인터파크_78,000|아토닉스_78,000|11번가_78,000","G마켓_77,250|쿠팡_77,260|11번가_78,000|인터파크_78,000|아토닉스_78,000","옥션_77,250|G마켓_77,250|쿠팡_77,260|11번가_78,000|㈜근호컴_78,000","G마켓_77,240|쿠팡_77,250|옥션_77,250|코브텍_78,000|아토닉스_78,000","옥션_77,240|G마켓_77,240|쿠팡_77,250|아토닉스_78,000|롯데ON_78,000"
1742137,2MONS SERVER 2U D560,"96,800","96,800","96,800","96,800","96,800","96,800","96,800","96,800","96,800","96,800","96,800",0,0,0,"(주)우린전자_96,800|옥션_97,990|인터파크_98,000|롯데ON_98,000|아토닉스_98,000","(주)우린전자_96,800|G마켓_97,990|롯데ON_98,000|11번가_98,000|아토닉스_98,000","옥션_97,990|G마켓_97,990|11번가_98,000|피씨포맨_98,000|아토닉스_98,000","옥션_97,990|G마켓_97,990|아토닉스_98,000|인터파크_98,000|11번가_98,000","G마켓_97,990|11번가_98,000|아토닉스_98,000|인터파크_98,000|롯데ON_98,000","SSG.COM_97,284|옥션_97,990|G마켓_97,990|롯데ON_98,000|인터파크_98,000","아토닉스_98,000|롯데ON_98,000|11번가_98,000|인터파크_98,000|플레이몰_98,000","옥션_97,990|G마켓_97,990|요피씨_98,000|롯데ON_98,000|인터파크_98,000","옥션_97,990|G마켓_97,990|롯데ON_98,000|11번가_98,000|인터파크_98,000","옥션_97,990|G마켓_97,990|인터파크_98,000|롯데ON_98,000|아이티엔조이_98,000","옥션_97,990|G마켓_97,990|인터파크_98,000|컴바이컴_98,000|롯데ON_98,000"
