Id,Name,2023-05-01 10:28:13,2023-05-02 10:24:45,2023-05-03 10:25:28,2023-05-04 10:23:05,2023-05-05 10:16:22,2023-05-06 10:18:01,2023-05-07 10:28:21,2023-05-08 10:21:38,2023-05-09 10:23:25,2023-05-10 21:46:51,2023-05-11 10:22:38,2023-05-11 21:27:23,2023-05-12 10:23:44,2023-05-13 10:22:17,2023-05-14 10:28:40,2023-05-15 10:27:11,2023-05-16 10:28:05,2023-05-17 10:27:22,2023-05-18 10:25:36,2023-05-19 10:26:30,2023-05-20 10:23:20,2023-05-21 10:31:36,2023-05-22 10:29:09,2023-05-23 10:26:25,2023-05-24 10:35:31,2023-05-25 21:20:21,2023-05-26 10:31:31,2023-05-27 10:33:16,2023-05-28 10:47:28,2023-05-29 10:34:24,2023-05-30 10:37:23,2023-05-31 10:54:10
17568377,AONE AD220 FHD 프리싱크 HDR,"98,990","99,000","99,000","99,000",0,0,0,0,0,0,0,"99,000","96,890","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000"
17568422,AONE AD220 FHD 프리싱크 HDR 무결점,"99,000","99,000","99,000","99,000",0,0,0,0,0,0,0,"99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000"
17568470,AONE AD240 FHD 프리싱크 HDR,"108,990","108,990","108,990","108,990",0,0,0,0,0,0,0,"108,990","105,850","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000"
17568500,AONE AD240 FHD 프리싱크 HDR 무결점,"109,000","109,000","109,000","109,000",0,0,0,0,0,0,0,"109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000","109,000"
17568611,AONE AD270 FHD 프리싱크 HDR,"139,000","139,000","139,000","139,000",0,0,0,0,0,0,0,"139,000","135,850","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000"
17568584,AONE AD270 FHD 프리싱크 HDR 무결점,"139,000","139,000","139,000","139,000",0,0,0,0,0,0,0,"139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000"
18937142,AONE AD320 FHD 프리싱크 HDR 무결점,"168,990","168,990","168,990","168,990",0,0,0,0,0,0,0,"168,990","161,690","168,990","168,990","168,990","155,000","155,000","155,000","155,000","155,000","155,000","155,000","155,000","155,000","155,000","155,000","155,000","155,000","155,000","155,000","155,000"
10273188,APPLE Pro Display XDR 스탠다드 MWPE2KH/A,"6,499,000","6,499,000","6,499,000","6,499,000",0,0,0,0,0,0,0,"6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000","6,499,000"
16910540,APPLE Studio Display MK0U3KH/A,"2,360,000","2,360,000","2,027,300","2,027,300",0,0,0,0,0,0,0,"1,922,800","1,922,800","2,360,000","2,360,000","2,360,000","2,360,000","2,360,000","2,360,000","2,360,000","2,360,000","2,360,000","2,360,000","2,360,000","2,360,000",0,0,"2,360,000",0,0,0,0
17595911,APPLE Studio Display Nano-texture MMYV3KH/A,0,0,0,0,0,0,0,0,0,0,0,"2,817,900","2,817,900","2,817,900","2,817,900",0,"2,817,900","2,817,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
17214971,APPLE Studio Display Nano-texture MMYW3KH/A,"2,315,700","2,315,700","2,315,700","2,315,700",0,0,0,0,0,0,0,"2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700","2,315,700"
15625514,ASUS BE24EQK,"157,990","157,990","157,000","198,970",0,0,0,0,0,0,0,"194,750","194,750","194,750","194,750","194,750","228,140","228,140","228,140","228,140","228,140","228,140","228,140","230,000","230,000","230,000","230,000","230,000","230,000","230,000","230,000","230,000"
