Id,Name,2023-05-01 10:26:56,2023-05-02 10:23:32,2023-05-03 10:24:21,2023-05-04 10:21:59,2023-05-05 10:16:20,2023-05-06 10:17:58,2023-05-07 10:28:18,2023-05-08 10:21:35,2023-05-09 10:23:23,2023-05-10 21:46:22,2023-05-11 10:22:36,2023-05-11 21:26:54,2023-05-12 10:22:36,2023-05-13 10:21:01,2023-05-14 10:27:28,2023-05-15 10:25:56,2023-05-16 10:24:54,2023-05-17 10:25:50,2023-05-18 10:23:59,2023-05-19 10:25:06,2023-05-20 10:21:55,2023-05-21 10:30:20,2023-05-22 10:27:51,2023-05-23 10:24:51,2023-05-24 10:28:55,2023-05-25 21:14:32,2023-05-26 10:25:37,2023-05-27 10:26:25,2023-05-28 10:41:38,2023-05-29 10:29:12,2023-05-30 10:30:38,2023-05-31 10:47:06
10363848,ACPI DDR3-1600,"8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000",0,0,0,0,0,"8GB_5,000원/1GB_40,000",0,"8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","8GB_5,000원/1GB_40,000","5,000원/1GB_8GB_40,000","5,000원/1GB_8GB_40,000","5,000원/1GB_8GB_40,000","5,000원/1GB_8GB_40,000","5,000원/1GB_8GB_40,000","5,000원/1GB_8GB_40,000","5,000원/1GB_8GB_40,000","5,000원/1GB_8GB_40,000"
11868160,ADATA DDR4-3200 CL22,"16GB_35,750|8GB_2,573원/1GB_20,580","16GB_36,970|8GB_2,574원/1GB_20,590","16GB_39,900|8GB_2,561원/1GB_20,490","16GB_39,900|8GB_2,558원/1GB_20,460",0,0,0,0,0,"16GB_2,638원/1GB_42,200|8GB_18,680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11830747,ADATA DDR4-3200 CL22,0,0,0,0,0,0,0,0,0,0,0,"16GB_2,661원/1GB_42,570|8GB_18,790","16GB_2,661원/1GB_42,570|8GB_18,790","16GB_2,679원/1GB_42,870|8GB_18,790","16GB_2,702원/1GB_43,230|8GB_18,790","16GB_2,702원/1GB_43,230|8GB_18,790","16GB_2,575원/1GB_41,200|8GB_18,790","16GB_2,575원/1GB_41,200|8GB_18,790","16GB_2,575원/1GB_41,200|8GB_18,790","16GB_2,575원/1GB_41,200|8GB_18,770","16GB_2,575원/1GB_41,200|8GB_18,670","16GB_2,575원/1GB_41,200|8GB_18,580","16GB_2,575원/1GB_41,200|8GB_18,570","16GB_2,575원/1GB_41,200|8GB_18,570","16GB_2,575원/1GB_41,200|8GB_2,321원/1GB_18,570","16GB_2,575원/1GB_41,200|8GB_2,369원/1GB_18,950","16GB_2,575원/1GB_41,200|8GB_2,369원/1GB_18,950","16GB_2,575원/1GB_41,200|8GB_2,369원/1GB_18,950","16GB_2,575원/1GB_41,200|8GB_2,369원/1GB_18,950","16GB_2,575원/1GB_41,200|8GB_2,419원/1GB_19,350","16GB_2,575원/1GB_41,200|8GB_2,419원/1GB_19,350","16GB_2,575원/1GB_41,200|8GB_2,493원/1GB_19,940"
15592385,ADATA DDR5-4800 CL40,"16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260",0,0,0,0,0,"16GB_14,704원/1GB_235,260",0,"16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","16GB_14,704원/1GB_235,260","14,704원/1GB_16GB_235,260","14,704원/1GB_16GB_235,260","13,654원/1GB_16GB_218,460","13,654원/1GB_16GB_218,460","13,654원/1GB_16GB_218,460","13,654원/1GB_16GB_218,460","13,654원/1GB_16GB_218,460","13,654원/1GB_16GB_218,460"
5690995,ADATA XPG DDR4-3000 CL16 GAMMIX D10 블랙,"8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600",0,0,0,0,0,"8GB_14,700원/1GB_117,600",0,"8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","8GB_14,700원/1GB_117,600","14,700원/1GB_8GB_117,600","14,700원/1GB_8GB_117,600","14,700원/1GB_8GB_117,600","14,700원/1GB_8GB_117,600","14,700원/1GB_8GB_117,600","14,700원/1GB_8GB_117,600","14,700원/1GB_8GB_117,600","14,700원/1GB_8GB_117,600"
20102714,ADATA XPG DDR4-3200 CL16 SPECTRIX D45G RGB 패키지,0,0,0,0,0,0,0,0,0,32GB(16Gx2)_가격비교예정,0,"32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,719원/1GB_119,000","32GB(16Gx2)_3,718원/1GB_118,980","32GB(16Gx2)_3,554원/1GB_113,730","32GB(16Gx2)_3,554원/1GB_113,730","32GB(16Gx2)_3,554원/1GB_113,730","32GB(16Gx2)_3,553원/1GB_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700"
20102777,ADATA XPG DDR4-3200 CL16 SPECTRIX D45G RGB 화이트 패키지,0,0,0,0,0,0,0,0,0,32GB(16Gx2)_가격비교예정,0,"32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,875원/1GB_124,000","32GB(16Gx2)_3,719원/1GB_119,000","32GB(16Gx2)_3,718원/1GB_118,980","32GB(16Gx2)_3,554원/1GB_113,730","32GB(16Gx2)_3,554원/1GB_113,730","32GB(16Gx2)_3,554원/1GB_113,730","32GB(16Gx2)_3,553원/1GB_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700","3,553원/1GB_32GB(16Gx2)_113,700"
11596685,ADATA XPG DDR4-3200 CL16 SPECTRIX D50 RGB 패키지,"32GB(16Gx2)_137,060|16GB(8Gx2)_4,384원/1GB_70,150","32GB(16Gx2)_137,060|16GB(8Gx2)_4,384원/1GB_70,150","32GB(16Gx2)_137,060|16GB(8Gx2)_4,388원/1GB_70,200","32GB(16Gx2)_137,060|16GB(8Gx2)_4,388원/1GB_70,200",0,0,0,0,0,"32GB(16Gx2)_128,770|16GB(8Gx2)_4,263원/1GB_68,200",0,"32GB(16Gx2)_128,770|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_128,770|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_122,680|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_122,680|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_122,680|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_122,680|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_122,680|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_118,490|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_118,480|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_113,240|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_113,240|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_113,240|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_113,240|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_3,539원/1GB_113,240|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_3,539원/1GB_113,240|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_3,539원/1GB_113,240|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_3,473원/1GB_111,150|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_3,473원/1GB_111,150|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_3,473원/1GB_111,150|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_3,473원/1GB_111,150|16GB(8Gx2)_4,263원/1GB_68,200","32GB(16Gx2)_3,473원/1GB_111,150|16GB(8Gx2)_4,263원/1GB_68,200"
12216656,ADATA XPG DDR4-3200 CL16 SPECTRIX D50 RGB 화이트 패키지,"32GB(16Gx2)_137,980|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_137,980|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_137,980|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_137,980|16GB(8Gx2)_6,959원/1GB_111,340",0,0,0,0,0,"32GB(16Gx2)_136,680|16GB(8Gx2)_6,959원/1GB_111,340",0,"32GB(16Gx2)_136,680|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_136,680|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_130,000|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_130,000|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_130,000|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_130,000|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_130,000|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_130,000|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_130,000|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_130,000|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_130,000|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_130,000|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_129,900|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_4,059원/1GB_129,900|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_3,578원/1GB_114,500|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_3,578원/1GB_114,500|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_3,578원/1GB_114,500|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_3,578원/1GB_114,500|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_3,578원/1GB_114,500|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_3,578원/1GB_114,500|16GB(8Gx2)_6,959원/1GB_111,340","32GB(16Gx2)_3,578원/1GB_114,500|16GB(8Gx2)_6,959원/1GB_111,340"
13287914,ADATA XPG DDR4-3200 CL16-20-20 SPECTRIX D60G RGB 패키지,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_5,508원/1GB_88,120",0,"16GB(8Gx2)_5,508원/1GB_88,120","16GB(8Gx2)_5,508원/1GB_88,120",16GB(8Gx2)_일시품절,16GB(8Gx2)_일시품절,16GB(8Gx2)_일시품절,16GB(8Gx2)_일시품절,16GB(8Gx2)_일시품절,16GB(8Gx2)_일시품절,16GB(8Gx2)_일시품절,0,0,0,0,0,0,0,0,0,0,0,0
