Id,Name,2025-07-01 11:11:41,2025-07-02 11:00:26,2025-07-03 11:01:04,2025-07-04 11:00:28,2025-07-08 11:01:41,2025-07-09 11:02:38,2025-07-10 11:02:34,2025-07-11 11:05:21,2025-07-12 11:06:07,2025-07-13 11:20:17,2025-07-14 11:09:52,2025-07-15 11:09:55
12625265,AMD 라이젠5-4세대 5600X (버미어),0,0,0,0,0,"_멀티팩 정품_129,000|정품_269,200|프리즘 멀티팩 정품_333,120||_해외구매_120,400|","_멀티팩 정품_129,000|정품_227,600|프리즘 멀티팩 정품_333,120||_해외구매_120,400|","_멀티팩 정품_129,000|정품_227,600|프리즘 멀티팩 정품_333,120||_해외구매_120,400|","_멀티팩 정품_129,000|정품_227,600|프리즘 멀티팩 정품_333,120||_해외구매_120,400|","_멀티팩 정품_129,000|정품_227,600|프리즘 멀티팩 정품_333,120||_해외구매_120,400|","_멀티팩 정품_129,000|정품_227,600|프리즘 멀티팩 정품_333,120||_해외구매_120,400|","_멀티팩 정품_129,000|정품_227,600|프리즘 멀티팩 정품_333,120||_해외구매_120,400|"
74051159,AMD 라이젠5-4세대 5600XT (버미어),0,0,0,0,0,"멀티팩 정품_122,550","멀티팩 정품_122,540","멀티팩 정품_123,560","멀티팩 정품_123,560","멀티팩 정품_123,560","멀티팩 정품_122,550","멀티팩 정품_120,000"
21694499,AMD 라이젠5-5세대 7500F (라파엘),0,0,0,0,0,"_멀티팩 정품_175,650|벌크 정품_180,280|벌크 병행_180,290|_해외구매_180,380","_멀티팩 정품_175,530|벌크 정품_178,200|벌크 병행_178,200|_해외구매_180,380","_멀티팩 정품_175,460|벌크 정품_177,360|벌크 병행_178,190|_해외구매_181,610","_멀티팩 정품_175,350|벌크 정품_177,890|벌크 병행_177,890|_해외구매_181,610","_멀티팩 정품_175,290|벌크 정품_177,890|벌크 병행_177,890|_해외구매_181,610","_멀티팩 정품_175,250|벌크 정품_177,890|벌크 병행_177,890|_해외구매_180,560","_멀티팩 정품_175,160|벌크 정품_177,890|_벌크 병행_177,890|해외구매_179,510"
18718496,AMD 라이젠5-5세대 7600 (라파엘),0,0,0,0,0,"_멀티팩 정품_238,750|벌크 정품_242,980|벌크 병행_238,670|_해외구매_234,820","_멀티팩 정품_238,730|벌크 정품_242,850|벌크 병행_238,670|_해외구매_234,820","_멀티팩 정품_237,990|벌크 정품_242,750|벌크 병행_238,650|_해외구매_234,820","_멀티팩 정품_233,990|벌크 정품_242,710|벌크 병행_238,650|_해외구매_234,820","_멀티팩 정품_233,990|벌크 정품_242,590|벌크 병행_238,650|_해외구매_234,820","_멀티팩 정품_233,990|벌크 정품_242,470|벌크 병행_238,650|_해외구매_234,820","_멀티팩 정품_233,980|벌크 정품_242,350|벌크 병행_238,650|_해외구매_234,820"
27757619,AMD 라이젠5-5세대 7600X (라파엘),0,0,0,0,0,"_멀티팩 정품_292,210|정품_253,640|_해외구매_235,890","_멀티팩 정품_292,130|정품_253,640|_해외구매_235,890","_멀티팩 정품_292,110|정품_253,640|_해외구매_235,890","_멀티팩 정품_292,080|정품_253,640|_해외구매_235,890","_멀티팩 정품_291,960|정품_253,640|_해외구매_235,890","_멀티팩 정품_291,840|정품_253,640|_해외구매_261,420","_멀티팩 정품_291,720|정품_253,640|_해외구매_261,420"
53626130,AMD 라이젠5-5세대 8400F (피닉스),0,0,0,0,0,"_멀티팩 정품_171,830|_벌크 병행_151,420","_멀티팩 정품_171,820|_벌크 병행_151,420","_멀티팩 정품_171,820|_벌크 병행_151,420","_멀티팩 정품_171,350|_벌크 병행_151,420","_멀티팩 정품_171,350|_벌크 병행_151,420","_멀티팩 정품_168,560|_벌크 병행_151,420","_멀티팩 정품_168,560|_벌크 병행_151,420"
34336130,AMD 라이젠5-5세대 8500G (피닉스),0,0,0,0,0,"_멀티팩 정품_204,870|_정품_204,880|벌크 병행_201,760|해외구매_184,800","_멀티팩 정품_204,870|_정품_204,880|벌크 병행_201,640|해외구매_184,800","_멀티팩 정품_204,870|_정품_204,880|벌크 병행_201,540|해외구매_184,800","_멀티팩 정품_204,790|_정품_204,800|벌크 병행_201,520|해외구매_184,800","_멀티팩 정품_204,790|_정품_204,800|벌크 병행_201,480|해외구매_184,800","_멀티팩 정품_204,790|_정품_204,800|벌크 병행_201,360|해외구매_184,800","_멀티팩 정품_203,990|_정품_204,000|벌크 병행_201,240|해외구매_184,800"
60170150,AMD 라이젠5-5세대 8500G (피닉스),0,0,0,0,0,"_멀티팩 정품_204,870|_정품_204,880|벌크 병행_201,760|해외구매_184,800","_멀티팩 정품_204,870|_정품_204,880|벌크 병행_201,640|해외구매_184,800","_멀티팩 정품_204,870|_정품_204,880|벌크 병행_201,540|해외구매_184,800","_멀티팩 정품_204,790|_정품_204,800|벌크 병행_201,520|해외구매_184,800","_멀티팩 정품_204,790|_정품_204,800|벌크 병행_201,480|해외구매_184,800","_멀티팩 정품_204,790|_정품_204,800|벌크 병행_201,360|해외구매_184,800","_멀티팩 정품_203,990|_정품_204,000|벌크 병행_201,240|해외구매_184,800"
34336475,AMD 라이젠5-5세대 8600G (피닉스),0,0,0,0,0,"_멀티팩 정품_246,090|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,090|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,090|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,080|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,080|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,080|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,080|정품_259,000|_해외구매_249,810"
60170204,AMD 라이젠5-5세대 8600G (피닉스),0,0,0,0,0,"_멀티팩 정품_246,090|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,090|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,090|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,080|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,080|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,080|정품_259,000|_해외구매_249,810","_멀티팩 정품_246,080|정품_259,000|_해외구매_249,810"
76465280,AMD 라이젠5-6세대 9600 (그래니트 릿지),0,0,0,0,0,"_멀티팩 정품_303,000|_벌크 정품_308,980","_멀티팩 정품_303,000|_벌크 정품_307,930","_멀티팩 정품_303,000|_벌크 정품_307,920","_멀티팩 정품_303,000|_벌크 정품_311,190","_멀티팩 정품_303,000|_벌크 정품_311,190","_멀티팩 정품_303,000|_벌크 정품_311,190","_멀티팩 정품_303,000|_벌크 정품_310,100"
62794079,AMD 라이젠5-6세대 9600X (그래니트 릿지),0,0,0,0,0,"_멀티팩 정품_305,360|정품_357,940|_벌크 병행_285,980|해외구매_263,100","_멀티팩 정품_305,330|정품_357,940|_벌크 병행_285,950|해외구매_263,100","_멀티팩 정품_304,780|정품_357,940|_벌크 병행_285,900|해외구매_263,100","_멀티팩 정품_304,750|정품_357,940|_벌크 병행_285,870|해외구매_263,100","_멀티팩 정품_304,750|정품_357,940|_벌크 병행_285,830|해외구매_263,100","_멀티팩 정품_303,710|정품_357,940|_벌크 병행_285,770|해외구매_263,100","_멀티팩 정품_303,700|_정품_357,940|벌크 병행_285,730|해외구매_263,100"
15276365,AMD 라이젠7 PRO 4750G (르누아르),0,0,0,0,0,"해외구매_281,700","해외구매_280,770","해외구매_281,920","해외구매_246,100","해외구매_246,100","해외구매_246,100","해외구매_246,100"
29658509,AMD 라이젠7 PRO 7745 (라파엘),0,0,0,0,0,"멀티팩 정품_513,620","멀티팩 정품_513,620","멀티팩 정품_513,620","멀티팩 정품_513,620","멀티팩 정품_513,620","멀티팩 정품_513,620","멀티팩 정품_513,620"
5565805,AMD 라이젠7-1세대 1700 (서밋 릿지),0,0,0,0,0,"_해외구매_66,780|_중고_55,000","_해외구매_66,650|_중고_55,000","_해외구매_66,540|_중고_55,000","_해외구매_66,510|_중고_55,000","_해외구매_66,390|_중고_55,000","_해외구매_66,270|_중고_55,000","_해외구매_66,150|_중고_55,000"
11036691,AMD 라이젠7-1세대 1700X (서밋 릿지),0,0,0,0,0,0,0,0,0,0,"중고_56,120","중고_55,510"
4929101,AMD 라이젠7-1세대 1800X (서밋 릿지),0,0,0,0,0,"_정품_659,550|중고_61,920|_해외구매_223,020","_정품_659,550|중고_61,920|_해외구매_223,020","_정품_659,550|중고_65,360|_해외구매_223,020","_정품_659,550|중고_63,290|_해외구매_223,020","_정품_659,550|중고_63,290|_해외구매_223,020","_정품_659,550|중고_63,290|_해외구매_223,020","_정품_659,550|중고_62,600|_해외구매_223,020"
11036082,AMD 라이젠7-2세대 2700 (피나클 릿지),0,0,0,0,0,"해외구매_81,720","해외구매_80,890","해외구매_80,710","해외구매_80,710","해외구매_80,710","해외구매_80,710","해외구매_80,710"
6333353,AMD 라이젠7-2세대 2700X (피나클 릿지),0,0,0,0,0,"_해외구매_81,990|_중고_78,750","_해외구매_81,990|_중고_78,750","_해외구매_86,540|_중고_83,120","_해외구매_83,810|_중고_80,500","_해외구매_83,810|_중고_80,500","_해외구매_83,810|_중고_80,500","_해외구매_82,900|_중고_79,620"
9421629,AMD 라이젠7-3세대 3700X (마티스),0,0,0,0,0,"멀티팩 정품_405,000|_정품_190,000|_해외구매_116,810|중고_119,220","멀티팩 정품_405,000|_정품_190,000|_해외구매_116,810|중고_119,220","멀티팩 정품_405,000|_정품_190,000|_해외구매_120,470|중고_122,750","멀티팩 정품_405,000|_정품_190,000|_해외구매_116,810|중고_119,220","멀티팩 정품_405,000|_정품_190,000|_해외구매_116,810|중고_119,220","멀티팩 정품_405,000|_정품_190,000|_해외구매_116,810|중고_119,220","멀티팩 정품_405,000|_정품_190,000|_해외구매_116,810|중고_119,220"
11026596,AMD 라이젠7-3세대 3800X (마티스),0,0,0,0,0,"해외구매_148,360","해외구매_148,360","해외구매_150,440","해외구매_148,360","해외구매_148,360","해외구매_148,360","해외구매_148,360"
12338921,AMD 라이젠7-3세대 3800XT (마티스),0,0,0,0,0,"_해외구매_276,300|_중고_139,880","_해외구매_276,300|_중고_139,880","_해외구매_276,300|_중고_139,880","_해외구매_276,300|_중고_139,880","_해외구매_276,300|_중고_139,880","_해외구매_276,300|_중고_139,880","_해외구매_276,300|_중고_139,880"
34337090,AMD 라이젠7-4세대 5700 (세잔),0,0,0,0,0,"멀티팩 정품_229,370","멀티팩 정품_229,370","멀티팩 정품_229,370","멀티팩 정품_229,370","멀티팩 정품_229,370","멀티팩 정품_229,370","멀티팩 정품_229,370"
14927759,AMD 라이젠7-4세대 5700G (세잔),0,0,0,0,0,"_멀티팩 정품_259,050|정품_262,380|_해외구매_187,020","_멀티팩 정품_259,040|정품_262,380|_해외구매_187,020","_멀티팩 정품_259,030|정품_262,380|_해외구매_187,020","_멀티팩 정품_259,050|정품_262,380|_해외구매_196,660","_멀티팩 정품_259,040|정품_262,380|_해외구매_196,540","_멀티팩 정품_259,040|정품_262,380|_해외구매_196,420","_멀티팩 정품_230,000|정품_262,380|_해외구매_196,300"
16741349,AMD 라이젠7-4세대 5700X (버미어),0,0,0,0,0,"_멀티팩 정품_208,570|_벌크 병행_185,910|해외구매_150,570","_멀티팩 정품_208,560|_벌크 병행_185,900|해외구매_150,570","_멀티팩 정품_208,560|_벌크 병행_185,800|해외구매_152,540","_멀티팩 정품_208,560||_해외구매_150,570","_멀티팩 정품_208,560||_해외구매_150,570","_멀티팩 정품_208,560||_해외구매_150,570","_멀티팩 정품_208,560||_해외구매_150,570"
34336865,AMD 라이젠7-4세대 5700X3D (버미어),0,0,0,0,0,"_멀티팩 정품_613,490|_해외구매_314,550","_멀티팩 정품_613,490|_해외구매_314,430","_멀티팩 정품_613,490|_해외구매_314,320","_멀티팩 정품_613,490|_해외구매_314,310","_멀티팩 정품_613,490|_해외구매_314,270","_멀티팩 정품_613,490|_해외구매_314,400","_멀티팩 정품_613,490|_해외구매_314,400"
12836186,AMD 라이젠7-4세대 5800X (버미어),0,0,0,0,0,"_멀티팩 정품_899,890|벌크 병행_341,790|_해외구매_247,270|중고_238,420","_멀티팩 정품_899,890|벌크 병행_357,140|_해외구매_247,230|중고_238,420","_멀티팩 정품_899,890|벌크 병행_357,140|_해외구매_231,720|중고_238,420","_멀티팩 정품_899,890|벌크 병행_357,140|_해외구매_247,270|중고_238,420","_멀티팩 정품_899,890|벌크 병행_357,140|_해외구매_231,720|중고_238,420","_멀티팩 정품_899,890|벌크 병행_357,140|_해외구매_231,720|중고_238,420","_멀티팩 정품_899,890|벌크 병행_357,140|_해외구매_231,720|중고_238,420"
27521231,AMD 라이젠7-4세대 5800X3D (버미어),0,0,0,0,0,"_멀티팩 정품_750,000|_정품_891,390|해외구매_553,240","_멀티팩 정품_750,000|_정품_891,390|해외구매_553,110","_멀티팩 정품_750,000|_정품_891,390|해외구매_553,000","_멀티팩 정품_750,000|_정품_891,390|해외구매_552,990","멀티팩 정품_750,000|_정품_891,390|_해외구매_552,950","_멀티팩 정품_750,000|_정품_891,390|해외구매_552,830","_멀티팩 정품_750,000|_정품_891,390|해외구매_552,710"
62164991,AMD 라이젠7-4세대 5800XT (버미어),0,0,0,0,0,"정품_365,000","정품_365,000","정품_365,000","정품_365,000","정품_365,000","정품_365,000","정품_365,000"
18718538,AMD 라이젠7-5세대 7700 (라파엘),0,0,0,0,0,"_멀티팩 정품_337,140|정품_360,000|_해외구매_269,690","_멀티팩 정품_337,110|정품_360,000|_해외구매_269,690","_멀티팩 정품_337,100|정품_360,000|_해외구매_269,690","_멀티팩 정품_337,100|정품_360,000|_해외구매_278,800","_멀티팩 정품_337,100|정품_360,000|_해외구매_278,900","_멀티팩 정품_337,100|정품_360,000|_해외구매_278,900","_멀티팩 정품_336,060|정품_360,000|_해외구매_279,800"
27945140,AMD 라이젠7-5세대 7700X (라파엘),0,0,0,0,0,"_멀티팩 정품_418,900|정품_500,000|_해외구매_336,520","_멀티팩 정품_418,820|정품_500,000|_해외구매_334,320","_멀티팩 정품_418,800|정품_500,000|_해외구매_316,420","_멀티팩 정품_418,790|정품_500,000|_해외구매_316,420","_멀티팩 정품_418,750|정품_500,000|_해외구매_316,420","_멀티팩 정품_418,630|정품_500,000|_해외구매_348,060","_멀티팩 정품_418,510|정품_500,000|_해외구매_348,060"
19627934,AMD 라이젠7-5세대 7800X3D (라파엘),0,0,0,0,0,"_멀티팩 정품_484,890|_정품_508,990||해외구매_502,350","_멀티팩 정품_482,960|_정품_492,000||해외구매_509,370","_멀티팩 정품_495,750|_정품_492,000||해외구매_479,600","_멀티팩 정품_495,710|_정품_492,000||해외구매_479,600","_멀티팩 정품_494,090|_정품_492,000||해외구매_479,600","_멀티팩 정품_492,000|_정품_491,000||해외구매_479,600","_멀티팩 정품_489,950|_정품_489,990||해외구매_511,730"
53779649,AMD 라이젠7-5세대 8700F (피닉스),0,0,0,0,0,"_멀티팩 정품_220,990|_해외구매_229,510","_멀티팩 정품_220,990|_해외구매_229,510","_멀티팩 정품_220,990|_해외구매_229,510","_멀티팩 정품_220,990|_해외구매_236,400","_멀티팩 정품_220,990|_해외구매_236,400","_멀티팩 정품_221,000|_해외구매_236,400","_멀티팩 정품_220,980|_해외구매_236,400"
34336664,AMD 라이젠7-5세대 8700G (피닉스),0,0,0,0,0,"_멀티팩 정품_358,640|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,570|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,530|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,490|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,370|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,260|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,160|_정품_457,910|해외구매_382,700"
58933169,AMD 라이젠7-5세대 8700G (피닉스),0,0,0,0,0,"_멀티팩 정품_358,640|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,570|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,530|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,490|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,370|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,260|_정품_457,910|해외구매_382,700","_멀티팩 정품_358,160|_정품_457,910|해외구매_382,700"
62794082,AMD 라이젠7-6세대 9700X (그래니트 릿지),0,0,0,0,0,"_멀티팩 정품_428,500|_정품_459,980|벌크 병행_414,450|해외구매_355,390","_멀티팩 정품_428,420|_정품_452,980|벌크 병행_414,390|해외구매_355,390","_멀티팩 정품_426,910|_정품_449,000|벌크 병행_414,350|해외구매_355,390","_멀티팩 정품_426,380|_정품_449,000|벌크 병행_414,290|해외구매_355,390","_멀티팩 정품_426,380|_정품_449,000|벌크 병행_414,270|해외구매_355,390","_멀티팩 정품_425,000|_정품_449,000|벌크 병행_414,230|해외구매_355,390","_멀티팩 정품_418,990|_정품_460,880|벌크 병행_414,170|해외구매_368,020"
70531547,AMD 라이젠7-6세대 9800X3D (그래니트 릿지),0,0,0,0,0,"_멀티팩 정품_683,740|_정품_693,880|벌크 병행_982,530|","_멀티팩 정품_675,620|_정품_690,620|벌크 병행_982,410|","_멀티팩 정품_678,990|_정품_690,620|벌크 병행_982,300|","_멀티팩 정품_675,000|_정품_690,590|벌크 병행_982,290|","_멀티팩 정품_674,500|_정품_690,590|벌크 병행_787,510|","_멀티팩 정품_672,490|_정품_685,420|벌크 병행_787,510|","_멀티팩 정품_672,450|_정품_685,390|벌크 병행_787,510|"
29658350,AMD 라이젠9 PRO 7945 (라파엘),0,0,0,0,0,"멀티팩 정품_751,890","멀티팩 정품_751,890","멀티팩 정품_751,890","멀티팩 정품_751,890","멀티팩 정품_751,890","멀티팩 정품_751,890","멀티팩 정품_751,890"
9374721,AMD 라이젠9-3세대 3900X (마티스),0,0,0,0,0,"_멀티팩 정품_500,000|_해외구매_299,730|중고_215,100","_멀티팩 정품_500,000|_해외구매_299,730|중고_215,100","_멀티팩 정품_500,000|_해외구매_299,730|중고_215,100","_멀티팩 정품_500,000|_해외구매_281,610|중고_215,100","_멀티팩 정품_500,000|_해외구매_275,790|중고_215,100","_멀티팩 정품_500,000|_해외구매_258,570|중고_215,100","_멀티팩 정품_500,000|_해외구매_268,140|중고_215,100"
12338828,AMD 라이젠9-3세대 3900XT (마티스),0,0,0,0,0,"해외구매_587,760","해외구매_587,760","해외구매_587,760","해외구매_587,760","해외구매_587,760","해외구매_587,760","해외구매_587,760"
11026701,AMD 라이젠9-3세대 3950X (마티스),0,0,0,0,0,"해외구매_553,590","해외구매_553,590","해외구매_553,590","해외구매_377,570","해외구매_377,570","해외구매_377,570","해외구매_377,570"
12837425,AMD 라이젠9-4세대 5900X (버미어),0,0,0,0,0,"멀티팩 정품_620,000|_정품_619,000|_해외구매_384,100|중고_348,750","멀티팩 정품_620,000|_정품_619,000|_해외구매_384,100|중고_348,750","멀티팩 정품_620,000|_정품_619,000|_해외구매_384,100|중고_348,750","멀티팩 정품_620,000|_정품_619,000|_해외구매_384,100|중고_337,130","멀티팩 정품_620,000|_정품_619,000|_해외구매_384,100|중고_337,130","멀티팩 정품_620,000|_정품_619,000|_해외구매_363,670|중고_337,130","멀티팩 정품_620,000|_정품_619,000|_해외구매_363,660|중고_337,130"
62165036,AMD 라이젠9-4세대 5900XT (버미어),0,0,0,0,0,"정품_590,000","정품_590,000","정품_590,000","정품_590,000","정품_590,000","정품_590,000","정품_590,000"
12622319,AMD 라이젠9-4세대 5950X (버미어),0,0,0,0,0,"_정품_842,500|벌크 병행_710,000|_해외구매_436,200","_정품_842,500|벌크 병행_710,000|_해외구매_443,780","_정품_842,500|벌크 병행_710,000|_해외구매_451,900","_정품_842,500|벌크 병행_710,000|_해외구매_404,230","_정품_842,500|벌크 병행_710,000|_해외구매_404,230","_정품_842,500|벌크 병행_710,000|_해외구매_390,290","_정품_842,500|벌크 병행_710,000|_해외구매_390,290"
18718631,AMD 라이젠9-5세대 7900 (라파엘),0,0,0,0,0,"_멀티팩 정품_488,890|_정품_498,680|해외구매_614,110","_멀티팩 정품_487,860|_정품_498,000|해외구매_537,850","_멀티팩 정품_487,850|_정품_498,000|벌크 정품_가격비교예정|해외구매_545,600","_멀티팩 정품_487,840|_정품_498,000|벌크 정품_가격비교예정|해외구매_545,600","_멀티팩 정품_487,840|_정품_498,000|벌크 정품_가격비교예정|해외구매_545,600","_멀티팩 정품_487,840|_정품_498,000|벌크 정품_가격비교예정|해외구매_545,600","_멀티팩 정품_453,000|_정품_493,260|벌크 정품_가격비교예정|해외구매_545,600"
28402418,AMD 라이젠9-5세대 7900X (라파엘),0,0,0,0,0,"_멀티팩 정품_536,790|정품_571,460|_해외구매_451,690","_멀티팩 정품_536,790|정품_571,460|_해외구매_423,170","_멀티팩 정품_536,790|정품_571,460|_해외구매_422,360","_멀티팩 정품_536,790|정품_571,460|_해외구매_422,360","_멀티팩 정품_536,790|정품_571,460|_해외구매_422,360","_멀티팩 정품_536,790|정품_571,460|_해외구매_441,600","_멀티팩 정품_536,420|정품_571,460|_해외구매_441,600"
17913863,AMD 라이젠9-5세대 7900X (라파엘),0,0,0,0,0,0,"_멀티팩 정품_536,790|정품_571,460|_해외구매_423,170",0,0,0,0,0
19627457,AMD 라이젠9-5세대 7900X3D (라파엘),0,0,0,0,0,"_멀티팩 정품_1,144,580|_해외구매_724,870","_멀티팩 정품_1,144,580|_해외구매_724,870","_멀티팩 정품_1,144,580|_해외구매_714,870","_멀티팩 정품_1,144,580|_해외구매_724,870","_멀티팩 정품_1,144,580|_해외구매_724,870","_멀티팩 정품_1,144,580|_해외구매_724,870","_멀티팩 정품_1,144,580|_해외구매_724,870"
20613197,AMD 라이젠9-5세대 7950X (라파엘),0,0,0,0,0,"_멀티팩 정품_1,500,000|정품_833,320|_해외구매_627,270","_멀티팩 정품_1,500,000|정품_1,199,990|_해외구매_627,270","_멀티팩 정품_1,500,000|_정품_1,199,990|해외구매_627,270","_멀티팩 정품_1,500,000|_정품_1,199,990|해외구매_627,270","멀티팩 정품_1,500,000|_정품_1,199,990|_해외구매_627,270","멀티팩 정품_1,500,000|_정품_1,199,990|_해외구매_639,410","멀티팩 정품_1,500,000|_정품_1,199,990|_해외구매_639,410"
19174415,AMD 라이젠9-5세대 7950X3D (라파엘),0,0,0,0,0,"_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000"
19627601,AMD 라이젠9-5세대 7950X3D (라파엘),0,0,0,0,0,"_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000","_멀티팩 정품_1,043,600|_정품_1,011,890|해외구매_875,000"
63140387,AMD 라이젠9-6세대 9900X (그래니트 릿지),0,0,0,0,0,"_멀티팩 정품_671,190|_정품_682,460|벌크 병행_625,170|해외구매_586,650","_멀티팩 정품_670,600|_정품_682,430|벌크 병행_625,130|해외구매_586,650","_멀티팩 정품_668,960|_정품_681,350|벌크 병행_625,100|해외구매_574,290","_멀티팩 정품_668,940|_정품_681,320|벌크 병행_625,090|해외구매_574,610","_멀티팩 정품_668,940|_정품_681,320|벌크 병행_625,050|해외구매_573,460","_멀티팩 정품_668,940|_정품_680,300|벌크 병행_624,930|해외구매_572,930","_멀티팩 정품_668,410|_정품_680,300|벌크 병행_624,810|해외구매_573,170"
77790890,AMD 라이젠9-6세대 9900X3D (그래니트 릿지),0,0,0,0,0,"_멀티팩 정품_855,280|_해외구매_845,700","_멀티팩 정품_855,180|_해외구매_860,280","_멀티팩 정품_853,660|_해외구매_859,100","_멀티팩 정품_853,630|_해외구매_858,790","_멀티팩 정품_853,630|_해외구매_858,260","_멀티팩 정품_851,050|_해외구매_857,860","_멀티팩 정품_847,940|_해외구매_857,840"
63140417,AMD 라이젠9-6세대 9950X (그래니트 릿지),0,0,0,0,0,"_멀티팩 정품_884,910|정품_920,510|_벌크 병행_809,940|해외구매_559,330","_멀티팩 정품_882,840|정품_920,500|_벌크 병행_809,940|해외구매_559,330","_멀티팩 정품_881,800|정품_918,430|_벌크 병행_808,920|해외구매_559,330","_멀티팩 정품_881,770|정품_918,400|_벌크 병행_808,890|해외구매_559,330","_멀티팩 정품_881,770|정품_918,400|_벌크 병행_800,370|해외구매_559,330","_멀티팩 정품_880,760|정품_918,400|_벌크 병행_800,250|해외구매_559,330","_멀티팩 정품_875,990|정품_902,430|_벌크 병행_789,440|해외구매_559,330"
77790914,AMD 라이젠9-6세대 9950X3D (그래니트 릿지),0,0,0,0,0,"_멀티팩 정품_1,103,620|_정품_1,111,460|해외구매_922,400","_멀티팩 정품_1,103,500|_정품_1,111,740|해외구매_922,400","_멀티팩 정품_1,094,990|_정품_1,094,990|해외구매_693,390","_멀티팩 정품_1,094,950|_정품_1,094,950|해외구매_693,390","_멀티팩 정품_1,094,830|_정품_1,094,890|해외구매_693,390","_멀티팩 정품_1,094,720|_정품_1,094,770|해외구매_683,540","_멀티팩 정품_1,089,970|_정품_1,087,990|해외구매_683,540"
11028270,AMD 애슬론 200GE (레이븐 릿지),0,0,0,0,0,"_해외구매_29,700|_중고_16,920","_해외구매_29,700|_중고_16,920","_해외구매_31,060|_중고_17,860","_해외구매_30,080|_중고_17,290","_해외구매_30,080|_중고_17,290","_해외구매_30,080|_중고_17,290","_해외구매_29,750|_중고_17,100"
16561238,AMD 애슬론 3000G (레이븐 릿지),0,0,0,0,0,"벌크 + 쿨러 정품_83,900|벌크 병행_68,000|_해외구매_56,200|_중고_34,500","벌크 + 쿨러 정품_83,900|벌크 병행_68,000|_해외구매_56,200|_중고_34,500","벌크 + 쿨러 정품_83,900|벌크 병행_68,000|_해외구매_59,320|_중고_35,620","벌크 + 쿨러 정품_83,900|벌크 병행_68,000|_해외구매_57,450|_중고_34,500","벌크 + 쿨러 정품_83,900|벌크 병행_68,000|_해외구매_57,450|_중고_34,500","벌크 + 쿨러 정품_83,900|벌크 병행_68,000|_해외구매_57,450|_중고_34,500","벌크 + 쿨러 정품_83,900|벌크 병행_68,000|_해외구매_56,830|_중고_34,500"
15834872,AMD 애슬론II-X3 425 (라나),0,0,0,0,0,0,"중고_1,290","중고_1,290","중고_1,290","중고_1,290","중고_1,290","중고_1,290"
28158908,AMD 페넘II-X4 945 (데네브),0,0,0,0,0,"중고_15,990","중고_15,990",0,0,0,0,"중고_15,990"
4281793,AMD 페넘II-X4 955 (데네브),0,0,0,0,0,0,0,0,"중고_7,260","중고_7,260","중고_7,260","중고_7,260"
4467073,AMD 페넘II-X6 1055T (투반),0,0,0,0,0,"중고, 95W_22,500","중고, 95W_22,500","중고, 95W_23,250","중고, 95W_23,000","중고, 95W_23,000","중고, 95W_23,000","중고, 95W_22,750"
2669666,인텔 셀러론 G1840 (하스웰 리프레시),0,0,0,0,0,"_벌크_1,950|_중고_1,270","_벌크_1,950|_중고_1,270","_벌크_1,950|_중고_1,270","_벌크_1,950|_중고_1,270","_벌크_1,950|_중고_1,270","_벌크_1,950|_중고_1,270","_벌크_1,950|_중고_1,270"
