Id,Name,2026-09-01 13:53:58,2026-09-02 13:19:09,2026-09-03 13:11:27,2026-09-04 13:22:00,2026-09-05 13:12:29,2026-09-06 13:22:10,2026-09-07 13:21:49,2026-09-08 13:25:33,2026-09-09 13:24:32,2026-09-11 13:20:00,2026-09-13 13:18:48,2026-09-14 13:25:22,2026-09-15 13:25:23,2026-09-16 13:24:45,2026-09-17 13:27:49,2026-09-18 13:12:01,2026-09-19 13:09:51
103453184,LG전자 2026 그램15 15ZD95U-GX56K WIN11,0,0,0,0,0,0,0,"_SSD 256GB_1,583,210|_SSD 512GB_1,717,720|SSD 1TB_1,822,660|SSD 2TB_1,963,660|SSD 4TB_2,696,910","_SSD 256GB_1,583,120|_SSD 512GB_1,717,720|SSD 1TB_1,822,660|SSD 2TB_1,963,660|SSD 4TB_2,696,820","_SSD 256GB_1,622,800|_SSD 512GB_1,717,720|SSD 1TB_1,822,660|SSD 2TB_1,963,660|SSD 4TB_2,696,650","_SSD 256GB_1,622,800|_SSD 512GB_1,717,720|SSD 1TB_1,822,660|SSD 2TB_1,963,660|SSD 4TB_2,696,530","_SSD 256GB_1,652,990|_SSD 512GB_1,752,910|SSD 1TB_1,845,910|SSD 2TB_2,004,010|SSD 4TB_2,696,410","_SSD 256GB_1,655,360|_SSD 512GB_1,752,910|SSD 1TB_1,845,910|SSD 2TB_2,004,010|SSD 4TB_2,691,110","_SSD 256GB_1,655,000|_SSD 512GB_1,752,910|SSD 1TB_1,845,910|SSD 2TB_2,004,010|SSD 4TB_2,691,030","_SSD 256GB_1,654,600|_SSD 512GB_1,752,910|SSD 1TB_1,845,910|SSD 2TB_2,004,010|SSD 4TB_2,690,980","_SSD 256GB_1,654,200|_SSD 512GB_1,752,910|SSD 1TB_1,845,910|SSD 2TB_2,004,010|SSD 4TB_2,690,950",0
103453202,LG전자 2026 그램15 15ZD95U-GX59K WIN11,0,0,"SSD 256GB_2,138,990|_SSD 512GB_2,248,990|_SSD 1TB_2,329,000|SSD 2TB_2,478,610|SSD 4TB_2,981,170",0,0,0,0,"SSD 256GB_2,138,900|_SSD 512GB_2,247,750|_SSD 1TB_2,329,000|SSD 2TB_2,477,420|SSD 4TB_2,980,570","SSD 256GB_2,138,830|_SSD 512GB_2,246,810|_SSD 1TB_2,329,000|SSD 2TB_2,477,410|SSD 4TB_2,980,500","SSD 256GB_2,138,660|_SSD 512GB_2,246,880|_SSD 1TB_2,390,000|SSD 2TB_2,550,000|SSD 4TB_2,980,330","_SSD 256GB_2,138,420|SSD 512GB_2,246,880|_SSD 1TB_2,390,000|SSD 2TB_2,550,000|SSD 4TB_2,980,210",0,0,0,0,0,0
103451993,LG전자 2026 그램15 15ZD95U-GX5WK,0,0,0,0,0,0,0,0,0,0,0,0,"_SSD 256GB_1,623,270|SSD 512GB_1,700,310|_SSD 1TB_1,837,400|SSD 2TB_1,986,540|SSD 4TB_2,693,000","_SSD 256GB_1,623,130|SSD 512GB_1,700,310|_SSD 1TB_1,837,190|SSD 2TB_1,986,470|SSD 4TB_2,693,000","_SSD 256GB_1,623,010|SSD 512GB_1,700,310|_SSD 1TB_1,837,070|SSD 2TB_1,986,470|SSD 4TB_2,693,000",0,0
104946776,LG전자 2026 그램15 15ZD95U-GX5WK WIN11,"SSD 256GB_1,590,180|SSD 512GB_1,725,870|_SSD 1TB_1,823,860|_SSD 2TB_1,932,440|SSD 4TB_2,720,000","SSD 256GB_1,589,290|SSD 512GB_1,718,910|_SSD 1TB_1,808,820|_SSD 2TB_1,949,260|SSD 4TB_2,720,000","SSD 256GB_1,587,770|SSD 512GB_1,717,160|_SSD 1TB_1,806,580|_SSD 2TB_1,948,930|SSD 4TB_2,720,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
108355487,LG전자 2026 그램15 15ZD95U-GX79K,"_SSD 256GB_2,187,620|SSD 512GB_2,228,880|_SSD 1TB_2,348,260|SSD 2TB_2,563,320|SSD 4TB_3,171,070","_SSD 256GB_2,188,680|SSD 512GB_2,228,810|_SSD 1TB_2,348,190|SSD 2TB_2,563,320|SSD 4TB_3,171,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108363791,LG전자 2026 그램15 15ZD95U-GX79K WIN11,"SSD 256GB_2,155,160|_SSD 512GB_2,232,490|_SSD 1TB_2,355,990|SSD 2TB_2,564,420|SSD 4TB_3,076,760","SSD 256GB_2,155,060|_SSD 512GB_2,232,480|_SSD 1TB_2,355,990|SSD 2TB_2,564,280|SSD 4TB_3,076,680","SSD 256GB_2,154,980|_SSD 512GB_2,232,480|_SSD 1TB_2,355,990|SSD 2TB_2,564,480|SSD 4TB_3,076,630","_SSD 256GB_2,155,550|SSD 512GB_2,258,990|_SSD 1TB_2,355,990|SSD 2TB_2,564,480|SSD 4TB_3,076,510","_SSD 256GB_2,155,550|SSD 512GB_2,258,990|_SSD 1TB_2,356,000|SSD 2TB_2,564,480|SSD 4TB_3,076,390","_SSD 256GB_2,155,550|SSD 512GB_2,258,990|_SSD 1TB_2,356,000|SSD 2TB_2,564,470|SSD 4TB_3,076,270","_SSD 256GB_2,155,550|SSD 512GB_2,258,990|_SSD 1TB_2,356,000|SSD 2TB_2,564,470|SSD 4TB_3,076,150","_SSD 256GB_2,168,870|SSD 512GB_2,232,490|_SSD 1TB_2,355,990|SSD 2TB_2,564,460|SSD 4TB_3,076,030","_SSD 256GB_2,168,790|SSD 512GB_2,232,410|_SSD 1TB_2,355,930|SSD 2TB_2,564,450|SSD 4TB_3,075,940","_SSD 256GB_2,168,620|SSD 512GB_2,232,240|_SSD 1TB_2,355,760|SSD 2TB_2,564,430|SSD 4TB_3,075,770","_SSD 256GB_2,168,380|SSD 512GB_2,232,020|_SSD 1TB_2,355,520|SSD 2TB_2,564,410|SSD 4TB_3,075,530","_SSD 256GB_2,168,260|SSD 512GB_2,231,900|_SSD 1TB_2,355,400|SSD 2TB_2,564,400|SSD 4TB_3,075,410","_SSD 256GB_2,168,150|SSD 512GB_2,242,240|_SSD 1TB_2,355,280|SSD 2TB_2,564,390|SSD 4TB_3,214,310","_SSD 256GB_2,168,070|_SSD 512GB_2,318,980|SSD 1TB_2,418,980|SSD 2TB_2,564,380|SSD 4TB_3,214,260",0,"_SSD 256GB_2,198,990|SSD 512GB_2,360,740|_SSD 1TB_2,526,800|SSD 2TB_2,699,990|SSD 4TB_3,214,020","_SSD 256GB_2,198,960|SSD 512GB_2,360,740|_SSD 1TB_2,526,680|SSD 2TB_2,699,990|SSD 4TB_3,213,900"
57304820,LG전자 2in1 PC 14T30S-E710ML,0,0,0,0,0,0,"eMMC 64GB_612,490","eMMC 64GB_599,990",0,0,0,0,0,0,0,0,0
124152880,LG전자 그램북 14U40V-GA5CK,0,0,0,0,0,0,"SSD 256GB_1,700,000","SSD 256GB_1,479,000","SSD 256GB_1,479,000","SSD 256GB_1,479,000","SSD 256GB_1,479,000","SSD 256GB_1,479,000","SSD 256GB_1,479,000","SSD 256GB_1,477,990","SSD 256GB_1,477,990","SSD 256GB_1,477,990","SSD 256GB_1,450,000"
124152827,LG전자 그램북 14U40V-GA5WK,0,0,0,0,0,0,"SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,528,940","SSD 512GB_1,528,990","SSD 512GB_1,528,990","SSD 512GB_1,528,990"
124152788,LG전자 그램북 14U40V-GA5ZK,0,0,0,0,0,0,"SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,530,000","SSD 512GB_1,528,940","SSD 512GB_1,528,990","SSD 512GB_1,528,990","SSD 512GB_1,528,990"
124152911,LG전자 그램북 14U40V-GR3CK,0,0,0,0,0,0,"SSD 256GB_1,400,000","SSD 256GB_1,229,000","SSD 256GB_1,229,000","SSD 256GB_1,229,000","SSD 256GB_1,229,000","SSD 256GB_1,229,000","SSD 256GB_1,229,000","SSD 256GB_1,227,990","SSD 256GB_1,227,990","SSD 256GB_1,227,990","SSD 256GB_1,150,000"
124152742,LG전자 그램북 14U40V-GR3WK,0,0,0,0,0,0,"SSD 512GB_1,200,000","SSD 512GB_1,200,000","SSD 512GB_1,200,000","SSD 512GB_1,200,000","SSD 512GB_1,200,000","SSD 512GB_1,200,000","SSD 512GB_1,200,000","SSD 512GB_1,198,940","SSD 512GB_1,198,990","SSD 512GB_1,190,000","SSD 512GB_1,190,000"
124152898,LG전자 그램북 14U40V-GR5CK,0,0,0,0,0,0,"SSD 256GB_5,000,000","SSD 256GB_1,299,000","SSD 256GB_1,299,000","SSD 256GB_1,299,000","SSD 256GB_1,299,000","SSD 256GB_1,299,000","SSD 256GB_1,299,000","SSD 256GB_1,299,000","SSD 256GB_1,299,000","SSD 256GB_1,250,000","SSD 256GB_1,250,000"
124153096,LG전자 그램북 14UD40V-GX3BK,0,0,0,0,0,0,"SSD 256GB_1,390,000","SSD 256GB_1,390,000","SSD 256GB_1,390,000","SSD 256GB_1,590,000","SSD 256GB_1,590,000","SSD 256GB_1,590,000","SSD 256GB_1,590,000","SSD 256GB_1,590,000","SSD 256GB_1,590,000","SSD 256GB_1,590,000","SSD 256GB_1,590,000"
124153026,LG전자 그램북 14UD40V-GX3JK,0,0,0,0,0,0,"SSD 256GB_1,078,980","SSD 256GB_1,078,980","SSD 256GB_956,980","SSD 256GB_956,980","SSD 256GB_989,470","SSD 256GB_989,470","SSD 256GB_989,470","SSD 256GB_1,075,510","SSD 256GB_1,075,510","SSD 256GB_1,177,000","SSD 256GB_1,177,000"
124153085,LG전자 그램북 14UD40V-GX5BK,0,0,0,0,0,0,"SSD 256GB_4,600,000","SSD 256GB_1,285,000","SSD 256GB_1,285,000","SSD 256GB_1,439,990","SSD 256GB_1,439,990","SSD 256GB_1,439,990","SSD 256GB_1,439,990","SSD 256GB_1,440,000","SSD 256GB_1,500,000","SSD 256GB_1,500,000","SSD 256GB_1,500,000"
124153013,LG전자 그램북 14UD40V-GX5JK,0,0,0,0,0,0,"SSD 256GB_1,285,000","SSD 256GB_1,285,000","SSD 256GB_1,094,730","SSD 256GB_1,094,730","SSD 256GB_1,094,730","SSD 256GB_1,094,730","SSD 256GB_1,094,730","SSD 256GB_1,094,730","SSD 256GB_1,189,920","SSD 256GB_1,189,920","SSD 256GB_1,189,920"
124152997,LG전자 그램북 14UD40V-GX5KK,0,0,0,0,0,0,"SSD 256GB_1,371,550","SSD 256GB_1,371,550","SSD 256GB_1,263,150","SSD 256GB_1,263,150","SSD 256GB_1,263,150","SSD 256GB_1,263,150","SSD 256GB_1,263,150","SSD 256GB_1,263,150","SSD 256GB_1,369,000",0,0
124249264,LG전자 그램북 14UD40V-GX5KK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"_SSD 1TB_1,598,990|_SSD 256GB_1,372,980|SSD 2TB_1,714,290|SSD 512GB_1,498,990","_SSD 1TB_1,598,990|_SSD 256GB_1,372,980|SSD 2TB_1,714,290|SSD 512GB_1,498,990"
124249283,LG전자 그램북 14UD40V-GX5KK WIN11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"_SSD 1TB_1,714,290|_SSD 256GB_1,498,990|SSD 2TB_1,817,630|SSD 512GB_1,610,960","_SSD 1TB_1,714,290|_SSD 256GB_1,498,990|SSD 2TB_1,817,630|SSD 512GB_1,610,960"
124153075,LG전자 그램북 14UD40V-GX5LK,0,0,0,0,0,0,"SSD 256GB_1,590,000","SSD 256GB_1,503,000","SSD 256GB_1,590,000","SSD 256GB_1,439,990","SSD 256GB_1,439,990","SSD 256GB_1,439,990","SSD 256GB_1,439,990","SSD 256GB_1,440,000","SSD 256GB_1,500,000","SSD 256GB_1,500,000","SSD 256GB_1,500,000"
103452851,LG전자 그램북 15U50U-GA5HK,"_SSD 256GB_1,105,250|SSD 512GB_1,177,330|SSD 1TB_1,308,990|_SSD 2TB_1,452,790|SSD 4TB_2,472,880","_SSD 256GB_1,105,140|_SSD 512GB_1,177,230|SSD 1TB_1,308,910|SSD 2TB_1,452,710|SSD 4TB_2,472,880","_SSD 256GB_1,105,030|SSD 512GB_1,177,120|SSD 1TB_1,308,800|_SSD 2TB_1,452,660|SSD 4TB_2,472,880","_SSD 256GB_1,104,410|SSD 512GB_1,177,000|SSD 1TB_1,304,580|_SSD 2TB_1,452,540|SSD 4TB_2,472,880","_SSD 256GB_1,104,290|SSD 512GB_1,176,880|SSD 1TB_1,304,460|_SSD 2TB_1,452,420|SSD 4TB_2,472,880","_SSD 256GB_1,104,170|SSD 512GB_1,176,760|SSD 1TB_1,304,340|_SSD 2TB_1,452,300|SSD 4TB_2,472,880","_SSD 256GB_1,104,050|_SSD 512GB_1,189,650|SSD 1TB_1,304,220|SSD 2TB_1,452,180|SSD 4TB_2,472,880","_SSD 256GB_1,103,940|_SSD 512GB_1,189,530|SSD 1TB_1,304,100|SSD 2TB_1,452,070|SSD 4TB_2,472,880","_SSD 256GB_1,103,860|_SSD 512GB_1,190,990|SSD 1TB_1,304,030|SSD 2TB_1,451,990|SSD 4TB_2,472,880",0,0,0,0,0,0,0,0
104749781,LG전자 그램북 15U50U-GROWK,0,0,0,0,0,"_SSD 256GB_944,710|_SSD 512GB_1,024,890|SSD 1TB_1,127,520|SSD 2TB_1,379,610|SSD 4TB_2,579,920","_SSD 256GB_944,590|_SSD 512GB_1,024,890|SSD 1TB_1,127,400|SSD 2TB_1,379,500|SSD 4TB_2,579,920","_SSD 256GB_944,470|_SSD 512GB_1,024,800|SSD 1TB_1,127,280|SSD 2TB_1,379,420|SSD 4TB_2,579,910","_SSD 256GB_944,360|_SSD 512GB_1,012,300|SSD 1TB_1,127,190|SSD 2TB_1,379,400|SSD 4TB_2,579,910",0,0,0,0,0,0,0,0
103414757,LG전자 그램북 15UD50U-GX5JK,"_SSD 256GB_929,000|_SSD 512GB_999,000|SSD 1TB_1,096,650|SSD 2TB_1,276,440|SSD 4TB_1,730,920","_SSD 256GB_929,000|_SSD 512GB_999,000|SSD 1TB_1,112,540|SSD 2TB_1,276,510|SSD 4TB_1,730,840","_SSD 256GB_929,000|_SSD 512GB_999,000|SSD 1TB_1,112,830|SSD 2TB_1,276,470|SSD 4TB_1,730,970|모니터 패키지_1,198,960",0,"_SSD 256GB_929,000|_SSD 512GB_999,000|SSD 1TB_1,112,670|SSD 2TB_1,276,330|SSD 4TB_1,730,800|모니터 패키지_1,198,960","_SSD 256GB_929,000|_SSD 512GB_999,000|SSD 1TB_1,112,830|SSD 2TB_1,276,270|SSD 4TB_1,730,930|모니터 패키지_1,198,960","_SSD 256GB_929,000|_SSD 512GB_999,000|SSD 1TB_1,112,770|SSD 2TB_1,276,210|SSD 4TB_1,730,870|모니터 패키지_1,198,960","_SSD 256GB_929,000|_SSD 512GB_999,000|SSD 1TB_1,112,660|SSD 2TB_1,276,090|SSD 4TB_1,730,750|모니터 패키지_1,198,960","_SSD 256GB_929,000|_SSD 512GB_999,000|SSD 1TB_1,112,580|SSD 2TB_1,276,020|SSD 4TB_1,730,680|모니터 패키지_1,198,960",0,0,0,0,0,0,"_SSD 256GB_928,950|_SSD 512GB_999,000|SSD 1TB_1,105,990|SSD 2TB_1,262,620|SSD 4TB_1,730,720|모니터 패키지_1,198,960","_SSD 256GB_928,900|_SSD 512GB_999,000|SSD 1TB_1,105,870|SSD 2TB_1,262,500|SSD 4TB_1,730,600|모니터 패키지_1,198,960"
103808132,LG전자 그램북 15UD50U-GX5JK 16GB램,0,0,0,0,0,"SSD 256GB_1,097,390|_SSD 512GB_1,175,150|_SSD 1TB_1,261,170|SSD 2TB_1,435,330|SSD 4TB_1,889,950","SSD 256GB_1,092,500|_SSD 512GB_1,175,090|_SSD 1TB_1,261,110|SSD 2TB_1,435,270|SSD 4TB_1,889,890","_SSD 256GB_1,092,490|_SSD 512GB_1,174,970|SSD 1TB_1,260,990|SSD 2TB_1,435,150|SSD 4TB_1,889,770","_SSD 256GB_1,092,490|_SSD 512GB_1,174,880|SSD 1TB_1,260,900|SSD 2TB_1,435,080|SSD 4TB_1,889,970","_SSD 256GB_1,091,490|SSD 512GB_1,173,770|_SSD 1TB_1,259,790|SSD 2TB_1,433,970|SSD 4TB_1,889,770","_SSD 256GB_1,091,490|_SSD 512GB_1,173,540|SSD 1TB_1,259,560|SSD 2TB_1,433,740|SSD 4TB_1,889,890","_SSD 256GB_1,091,490|_SSD 512GB_1,173,420|SSD 1TB_1,259,440|SSD 2TB_1,433,620|SSD 4TB_1,889,880","_SSD 256GB_1,064,990|_SSD 512GB_1,147,980|SSD 1TB_1,259,330|SSD 2TB_1,429,980|SSD 4TB_1,889,910","_SSD 256GB_1,064,990|_SSD 512GB_1,147,860|SSD 1TB_1,259,250|SSD 2TB_1,429,860|SSD 4TB_1,889,830","_SSD 256GB_1,064,990|_SSD 512GB_1,147,740|SSD 1TB_1,259,200|SSD 2TB_1,429,740|SSD 4TB_1,889,780","_SSD 256GB_1,091,990|_SSD 512GB_1,147,620|SSD 1TB_1,258,990|SSD 2TB_1,429,620|SSD 4TB_1,889,660",0
104543795,LG전자 그램북 15UD50U-GX5JK WIN11,0,0,0,0,0,0,0,0,0,0,0,0,"_SSD 256GB_903,990|_SSD 512GB_987,000|SSD 1TB_1,112,980|SSD 2TB_1,263,680|SSD 4TB_1,736,990","_SSD 256GB_903,990|_SSD 512GB_987,000|SSD 1TB_1,112,860|SSD 2TB_1,263,560|SSD 4TB_1,736,990","_SSD 256GB_903,990|_SSD 512GB_987,000|SSD 1TB_1,112,740|SSD 2TB_1,263,440|SSD 4TB_1,737,000","_SSD 256GB_929,990|_SSD 512GB_1,008,990|SSD 1TB_1,111,990|SSD 2TB_1,263,320|SSD 4TB_1,737,000","_SSD 256GB_929,870|_SSD 512GB_1,008,870|SSD 1TB_1,111,870|SSD 2TB_1,263,200|SSD 4TB_1,737,000"
104547293,LG전자 그램북 15UD50U-GX5JK WIN11 16GB램,"_SSD 256GB_1,039,010|_SSD 512GB_1,125,170|SSD 1TB_1,210,290|SSD 2TB_1,415,330|SSD 4TB_1,894,180","_SSD 256GB_1,038,930|_SSD 512GB_1,125,100|SSD 1TB_1,210,210|SSD 2TB_1,414,550|SSD 4TB_1,894,170","_SSD 256GB_1,038,860|_SSD 512GB_1,125,010|SSD 1TB_1,210,160|SSD 2TB_1,414,550|SSD 4TB_1,894,050","_SSD 256GB_1,038,740|_SSD 512GB_1,124,930|SSD 1TB_1,210,040|SSD 2TB_1,414,540|SSD 4TB_1,893,930","_SSD 256GB_1,115,990|_SSD 512GB_1,157,940|SSD 1TB_1,260,040|SSD 2TB_1,414,540|SSD 4TB_1,893,810","_SSD 256GB_1,115,940|_SSD 512GB_1,157,890|SSD 1TB_1,259,930|SSD 2TB_1,414,530|SSD 4TB_1,893,690","_SSD 256GB_1,115,820|_SSD 512GB_1,157,770|SSD 1TB_1,261,250|SSD 2TB_1,414,530|SSD 4TB_1,893,570","_SSD 256GB_1,115,700|_SSD 512GB_1,157,660|SSD 1TB_1,261,130|SSD 2TB_1,414,520|SSD 4TB_1,893,460","_SSD 256GB_1,114,140|_SSD 512GB_1,156,860|SSD 1TB_1,260,150|SSD 2TB_1,412,670|SSD 4TB_1,893,380","_SSD 256GB_1,112,080|_SSD 512GB_1,155,750|SSD 1TB_1,258,740|SSD 2TB_1,411,740|SSD 4TB_1,893,210","_SSD 256GB_1,111,850|_SSD 512GB_1,155,520|SSD 1TB_1,258,500|SSD 2TB_1,411,740|SSD 4TB_1,892,970","_SSD 256GB_1,111,210|_SSD 512GB_1,154,920|SSD 1TB_1,257,220|SSD 2TB_1,409,740|SSD 4TB_1,892,860","_SSD 256GB_1,070,990|_SSD 512GB_1,154,840|SSD 1TB_1,257,170|SSD 2TB_1,409,740|SSD 4TB_1,895,990","_SSD 256GB_1,070,990|_SSD 512GB_1,154,750|SSD 1TB_1,257,050|SSD 2TB_1,409,740|SSD 4TB_1,895,990","_SSD 256GB_1,070,990|_SSD 512GB_1,154,700|SSD 1TB_1,256,930|SSD 2TB_1,409,740|SSD 4TB_1,896,000","_SSD 256GB_1,105,990|_SSD 512GB_1,154,580|SSD 1TB_1,256,810|SSD 2TB_1,409,740|SSD 4TB_1,896,000","_SSD 256GB_1,105,870|_SSD 512GB_1,154,460|SSD 1TB_1,256,690|SSD 2TB_1,409,740|SSD 4TB_1,896,000"
104628488,LG전자 그램북 15UD50U-GX5JK WIN11 32GB램,0,0,0,0,0,"SSD 256GB_1,432,200|_SSD 512GB_1,447,960|_SSD 1TB_1,631,200|SSD 2TB_1,761,070|SSD 4TB_2,357,320","SSD 256GB_1,432,200|_SSD 512GB_1,447,960|_SSD 1TB_1,631,200|SSD 2TB_1,760,950|SSD 4TB_2,357,200","SSD 256GB_1,432,200|_SSD 512GB_1,447,960|_SSD 1TB_1,631,190|SSD 2TB_1,760,830|SSD 4TB_2,357,080","SSD 256GB_1,432,200|_SSD 512GB_1,557,040|_SSD 1TB_1,631,190|SSD 2TB_1,760,740|SSD 4TB_2,357,010","SSD 256GB_1,476,290|_SSD 512GB_1,555,140|_SSD 1TB_1,629,360|SSD 2TB_1,760,340|SSD 4TB_2,356,940",0,0,0,0,0,"_SSD 256GB_1,474,550|_SSD 512GB_1,553,480|SSD 1TB_1,627,360|SSD 2TB_1,760,350|SSD 4TB_2,371,020","_SSD 256GB_1,474,430|_SSD 512GB_1,553,360|SSD 1TB_1,627,360|SSD 2TB_1,760,350|SSD 4TB_2,371,020"
122683073,LG전자 그램북 16U55U-GS5CK,"_SSD 256GB_1,314,120|_SSD 512GB_1,409,650|SSD 1TB_1,515,720|SSD 2TB_1,804,960","_SSD 256GB_1,313,740|_SSD 512GB_1,409,610|SSD 1TB_1,515,610|SSD 2TB_1,804,960","_SSD 256GB_1,313,350|_SSD 512GB_1,409,550|SSD 1TB_1,515,500|SSD 2TB_1,804,970","_SSD 256GB_1,313,100|_SSD 512GB_1,409,480|SSD 1TB_1,514,320|SSD 2TB_1,804,960","_SSD 256GB_1,313,090|_SSD 512GB_1,409,410|SSD 1TB_1,514,270|SSD 2TB_1,804,960","_SSD 256GB_1,312,980|_SSD 512GB_1,408,980|SSD 1TB_1,513,990|SSD 2TB_1,804,950","_SSD 256GB_1,301,490|_SSD 512GB_1,408,910|SSD 1TB_1,513,920|SSD 2TB_1,804,950",0,0,0,0,0,"_SSD 256GB_1,299,810|_SSD 512GB_1,399,940|SSD 1TB_1,500,720|SSD 2TB_1,849,650","_SSD 256GB_1,299,440|_SSD 512GB_1,399,870|SSD 1TB_1,500,620|SSD 2TB_1,849,590",0,0,0
122627055,LG전자 그램북 16U55U-GS5HK,"_SSD 512GB_1,418,550|_SSD 1TB_1,536,530|SSD 2TB_1,662,370","_SSD 512GB_1,418,440|_SSD 1TB_1,536,410|SSD 2TB_1,662,290","_SSD 512GB_1,418,320|_SSD 1TB_1,536,240|SSD 2TB_1,662,280","_SSD 512GB_1,418,220|_SSD 1TB_1,536,150|SSD 2TB_1,662,200","_SSD 512GB_1,418,130|_SSD 1TB_1,536,090|SSD 2TB_1,662,140","_SSD 512GB_1,418,060|_SSD 1TB_1,535,980|SSD 2TB_1,661,980","_SSD 512GB_1,417,970|_SSD 1TB_1,534,140|SSD 2TB_1,661,940","_SSD 512GB_1,417,880|_SSD 1TB_1,534,010|SSD 2TB_1,661,840","_SSD 512GB_1,417,770|_SSD 1TB_1,533,860|SSD 2TB_1,661,760","_SSD 512GB_1,417,610|_SSD 1TB_1,531,920|SSD 2TB_1,661,980","_SSD 512GB_1,415,740|_SSD 1TB_1,530,820|SSD 2TB_1,661,870","_SSD 512GB_1,415,680|_SSD 1TB_1,530,720|SSD 2TB_1,661,800","_SSD 512GB_1,415,620|_SSD 1TB_1,530,610|SSD 2TB_1,661,710","_SSD 512GB_1,415,540|_SSD 1TB_1,530,250|SSD 2TB_1,661,610","_SSD 512GB_1,414,960|_SSD 1TB_1,529,850|SSD 2TB_1,661,520","_SSD 512GB_1,414,940|_SSD 1TB_1,529,800|SSD 2TB_1,661,460","_SSD 512GB_1,414,900|_SSD 1TB_1,529,730|SSD 2TB_1,661,420"
122624573,LG전자 그램북 16U55U-GSOWK,"_SSD 256GB_1,228,990|_SSD 512GB_1,378,950|SSD 1TB_1,490,660|SSD 2TB_1,628,600","_SSD 256GB_1,228,990|_SSD 512GB_1,378,870|SSD 1TB_1,490,550|SSD 2TB_1,628,520","_SSD 256GB_1,228,990|_SSD 512GB_1,378,740|SSD 1TB_1,490,440|SSD 2TB_1,628,470","_SSD 256GB_1,228,980|SSD 512GB_1,378,670|_SSD 1TB_1,490,330|SSD 2TB_1,628,390","_SSD 256GB_1,228,990|_SSD 512GB_1,378,610|SSD 1TB_1,490,240|SSD 2TB_1,628,310","_SSD 256GB_1,228,980|_SSD 512GB_1,378,550|SSD 1TB_1,489,980|SSD 2TB_1,628,220","_SSD 256GB_1,228,980|_SSD 512GB_1,378,500|SSD 1TB_1,489,880|SSD 2TB_1,628,170","_SSD 256GB_1,228,980|SSD 512GB_1,378,370|_SSD 1TB_1,489,770|SSD 2TB_1,628,060","_SSD 256GB_1,228,990|SSD 512GB_1,378,250|_SSD 1TB_1,489,690|SSD 2TB_1,627,970","_SSD 256GB_1,228,980|SSD 512GB_1,378,030|_SSD 1TB_1,489,480|SSD 2TB_1,627,800","_SSD 256GB_1,228,980|_SSD 512GB_1,377,820|SSD 1TB_1,489,270|SSD 2TB_1,627,670","_SSD 256GB_1,228,990|SSD 512GB_1,377,700|_SSD 1TB_1,489,160|SSD 2TB_1,627,600","_SSD 256GB_1,228,980|_SSD 512GB_1,377,590|SSD 1TB_1,489,060|SSD 2TB_1,627,540","_SSD 256GB_1,228,980|_SSD 512GB_1,377,500|SSD 1TB_1,488,970|SSD 2TB_1,627,470","_SSD 256GB_1,228,980|_SSD 512GB_1,377,400|SSD 1TB_1,486,720|SSD 2TB_1,627,400","_SSD 256GB_1,228,990|_SSD 512GB_1,377,420|SSD 1TB_1,480,280|SSD 2TB_1,611,560","_SSD 256GB_1,228,990|_SSD 512GB_1,377,350|SSD 1TB_1,478,410|SSD 2TB_1,611,560"
