Id,Name,2026-07-01 13:22:21,2026-07-02 13:02:41,2026-07-03 12:46:18,2026-07-04 12:39:43,2026-07-05 12:58:12,2026-07-06 13:05:16,2026-07-07 12:55:43,2026-07-08 12:22:41,2026-07-09 12:48:08,2026-07-10 12:50:42,2026-07-11 12:17:14,2026-07-12 12:28:43,2026-07-13 12:31:49,2026-07-14 11:54:43,2026-07-15 11:52:56,2026-07-16 11:59:49,2026-07-17 12:16:29,2026-07-18 11:54:31,2026-07-19 12:25:04,2026-07-20 12:38:55,2026-07-21 12:19:58
72913541,G.SKILL DDR5-6000 CL28 RIPJAWS M5 NEO RGB 화이트 패키지,"32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000",0,"32GB(16Gx2)_24,656원/1GB_789,000","32GB(16Gx2)_24,656원/1GB_789,000"
93385487,G.SKILL DDR5-6000 CL28 TRIDENT Z5 NEO RGB J 패키지,"32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000",0,"32GB(16Gx2)_37,188원/1GB_1,190,000","32GB(16Gx2)_37,188원/1GB_1,190,000"
67980524,G.SKILL DDR5-6000 CL28 TRIDENT Z5 NEO RGB J 화이트 패키지,"32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000",0,"32GB(16Gx2)_26,844원/1GB_859,000","32GB(16Gx2)_26,844원/1GB_859,000"
122727531,G.SKILL DDR5-6000 CL28 TRIDENT Z5 NeoX RGB for AMD ULL 글로시블랙 패키지,0,0,0,0,0,0,0,0,32GB(16Gx2)_가격비교예정,"32GB(16Gx2)_60,595원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,187원/1GB_1,989,980","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000",0,"32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000"
122727533,G.SKILL DDR5-6000 CL28 TRIDENT Z5 NeoX RGB for AMD ULL 매트블랙 패키지,0,0,0,0,0,0,0,0,32GB(16Gx2)_가격비교예정,"32GB(16Gx2)_60,595원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,187원/1GB_1,989,980","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000",0,"32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000"
122727534,G.SKILL DDR5-6000 CL28 TRIDENT Z5 NeoX RGB for AMD ULL 매트화이트 패키지,0,0,0,0,0,0,0,0,32GB(16Gx2)_가격비교예정,"32GB(16Gx2)_60,595원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,187원/1GB_1,989,980","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000",0,"32GB(16Gx2)_62,188원/1GB_1,990,000","32GB(16Gx2)_62,188원/1GB_1,990,000"
67847363,G.SKILL DDR5-6000 CL28 TRIDENT Z5 ROYAL NEO 실버 패키지,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_31,219원/1GB_999,000",0,0,0,0,0,0,0
102553352,G.SKILL DDR5-6000 CL30 FLARE X5 AMD 블랙,"8GB_27,818원/1GB_222,540","8GB_28,875원/1GB_231,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_29,125원/1GB_233,000","8GB_27,906원/1GB_223,250","8GB_27,906원/1GB_223,250",0,"8GB_27,906원/1GB_232,990","8GB_29,124원/1GB_232,990"
40022765,G.SKILL DDR5-6000 CL30 FLARE X5 J 패키지,"_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_949,000","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_949,000","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_949,000","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_949,000","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_949,000","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_949,000","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_949,000","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_949,000","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_949,000","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_949,000","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_948,990","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_948,980",0,0,0,0,0,0,0,0,0
40022774,G.SKILL DDR5-6000 CL30 FLARE X5 J 패키지,0,0,0,0,0,0,0,0,0,0,0,0,"_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_948,990","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,656원/1GB_948,990","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,653원/1GB_948,900","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,649원/1GB_948,780","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,646원/1GB_948,660","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,642원/1GB_948,540",0,"_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,634원/1GB_948,300","_64GB(32Gx2)_24,688원/1GB_1,580,000|_32GB(16Gx2)_29,734원/1GB_951,500"
75724463,G.SKILL DDR5-6000 CL30 RIPJAWS M5 NEO RGB 블랙 패키지,"_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_28,327원/1GB_1,812,930","32GB(16Gx2)_24,031원/1GB_769,000","32GB(16Gx2)_24,031원/1GB_769,000","32GB(16Gx2)_24,031원/1GB_769,000",0,"32GB(16Gx2)_24,031원/1GB_769,000","32GB(16Gx2)_24,031원/1GB_769,000"
75724553,G.SKILL DDR5-6000 CL30 RIPJAWS M5 NEO RGB 화이트 패키지,"_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_25,039원/1GB_1,602,500","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_25,039원/1GB_1,602,500","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_25,039원/1GB_1,602,500","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_25,039원/1GB_1,602,500","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_25,039원/1GB_1,602,500","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_25,039원/1GB_1,602,500","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_25,039원/1GB_1,602,500","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_25,039원/1GB_1,602,500","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_25,039원/1GB_1,602,500","32GB(16Gx2)_24,031원/1GB_769,000","32GB(16Gx2)_24,031원/1GB_769,000","32GB(16Gx2)_24,031원/1GB_769,000","32GB(16Gx2)_24,031원/1GB_769,000","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_34,219원/1GB_2,190,000","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_34,219원/1GB_2,189,990",0,0,0,0,0,0
75724526,G.SKILL DDR5-6000 CL30 RIPJAWS M5 NEO RGB 화이트 패키지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_34,218원/1GB_2,189,960","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_34,216원/1GB_2,189,840","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_34,216원/1GB_2,189,800",0,"_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_34,212원/1GB_2,189,560","_32GB(16Gx2)_24,031원/1GB_769,000|_64GB(32Gx2)_34,210원/1GB_2,189,450"
56151878,G.SKILL DDR5-6000 CL30 RIPJAWS M5 RGB 블랙 패키지,"_64GB(32Gx2)_24,984원/1GB_1,599,000|_32GB(16Gx2)_33,750원/1GB_1,080,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,750원/1GB_1,080,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,750원/1GB_1,080,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_30,445원/1GB_974,250","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_30,445원/1GB_974,250","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,750원/1GB_1,080,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,750원/1GB_1,080,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,750원/1GB_1,080,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,750원/1GB_1,080,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,750원/1GB_1,080,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,750원/1GB_1,079,990","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_30,445원/1GB_974,250","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,750원/1GB_1,079,990","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,750원/1GB_1,079,990",0,0,0,0,0,0,0
56151800,G.SKILL DDR5-6000 CL30 RIPJAWS M5 RGB 블랙 패키지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,747원/1GB_1,079,900","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_33,743원/1GB_1,079,780","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_32,813원/1GB_1,050,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_32,813원/1GB_1,050,000",0,"_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_30,281원/1GB_969,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_30,281원/1GB_969,000"
56151998,G.SKILL DDR5-6000 CL30 RIPJAWS M5 RGB 화이트 패키지,"_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_32,895원/1GB_1,052,650","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_32,895원/1GB_1,052,650","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_32,895원/1GB_1,052,650",0,0,0,0,0,0,"_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_32,895원/1GB_1,080,000",0,0,0,0,0,0,0,"_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_33,750원/1GB_1,079,990",0,"_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_33,672원/1GB_1,074,990","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_33,727원/1GB_1,079,250"
56151980,G.SKILL DDR5-6000 CL30 RIPJAWS M5 RGB 화이트 패키지,0,0,0,"_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_32,895원/1GB_1,052,650","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_32,895원/1GB_1,052,650","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_32,895원/1GB_1,052,650","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_32,895원/1GB_1,052,650","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_32,895원/1GB_1,052,650","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_32,895원/1GB_1,052,650",0,"_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_33,750원/1GB_1,079,990","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_33,749원/1GB_1,079,980","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_33,750원/1GB_1,079,990","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_33,750원/1GB_1,079,990","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_33,750원/1GB_1,079,990","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_33,750원/1GB_1,079,990","_64GB(32Gx2)_24,645원/1GB_1,577,280|_32GB(16Gx2)_33,750원/1GB_1,079,990",0,0,0,0
16875872,G.SKILL DDR5-6000 CL30 RIPJAWS S5 J 블랙 패키지,"_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_23,970원/1GB_767,040","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,969원/1GB_799,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,969원/1GB_799,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,969원/1GB_799,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,969원/1GB_799,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,969원/1GB_799,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,969원/1GB_799,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,969원/1GB_799,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,969원/1GB_799,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,969원/1GB_799,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,968원/1GB_798,990","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,968원/1GB_798,990","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,968원/1GB_798,990","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,968원/1GB_798,990","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,968원/1GB_798,970","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,968원/1GB_798,990","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,031원/1GB_769,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,031원/1GB_769,000",0,"_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,031원/1GB_769,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,968원/1GB_798,980"
16875908,G.SKILL DDR5-6000 CL30 RIPJAWS S5 J 화이트 패키지,"_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_23,970원/1GB_767,040","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,813원/1GB_794,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,813원/1GB_794,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,813원/1GB_794,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,813원/1GB_794,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,813원/1GB_794,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,813원/1GB_794,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,813원/1GB_794,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,813원/1GB_794,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,813원/1GB_794,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,781원/1GB_793,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,781원/1GB_793,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,781원/1GB_793,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,781원/1GB_793,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,781원/1GB_793,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,968원/1GB_798,990","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,031원/1GB_769,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,031원/1GB_769,000",0,"_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,031원/1GB_769,000","_64GB(32Gx2)_23,125원/1GB_1,480,000|_32GB(16Gx2)_24,844원/1GB_795,000"
17139398,G.SKILL DDR5-6000 CL30 TRIDENT Z5 J 실버 패키지,"32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_865,000","32GB(16Gx2)_27,031원/1GB_864,990","32GB(16Gx2)_27,031원/1GB_864,990",0,"32GB(16Gx2)_27,031원/1GB_864,990","32GB(16Gx2)_27,031원/1GB_864,990"
17139356,G.SKILL DDR5-6000 CL30 TRIDENT Z5 J 패키지,"_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,156원/1GB_869,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,156원/1GB_869,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000",0,"_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000","_64GB(32Gx2)_25,000원/1GB_1,600,000|_32GB(16Gx2)_27,031원/1GB_865,000"
17932031,G.SKILL DDR5-6000 CL30 TRIDENT Z5 NEO J 패키지,"32GB(16Gx2)_29,969원/1GB_959,000","32GB(16Gx2)_29,969원/1GB_959,000","32GB(16Gx2)_29,969원/1GB_959,000","32GB(16Gx2)_29,968원/1GB_958,960","32GB(16Gx2)_29,968원/1GB_958,960","32GB(16Gx2)_29,969원/1GB_959,000","32GB(16Gx2)_29,969원/1GB_959,000","32GB(16Gx2)_29,969원/1GB_959,000","32GB(16Gx2)_29,969원/1GB_959,000","32GB(16Gx2)_29,969원/1GB_959,000","32GB(16Gx2)_29,968원/1GB_958,990","32GB(16Gx2)_29,968원/1GB_958,980","32GB(16Gx2)_29,968원/1GB_958,980","32GB(16Gx2)_29,966원/1GB_958,900","32GB(16Gx2)_29,965원/1GB_958,870","32GB(16Gx2)_29,968원/1GB_958,990","32GB(16Gx2)_29,031원/1GB_929,000","32GB(16Gx2)_29,031원/1GB_929,000",0,"32GB(16Gx2)_29,031원/1GB_929,000","32GB(16Gx2)_29,968원/1GB_958,990"
