Id,Name,2022-02-01 10:14:46,2022-02-02 10:14:34,2022-02-03 10:11:26,2022-02-04 10:11:30,2022-02-05 10:04:46,2022-02-06 10:20:35,2022-02-07 10:14:01,2022-02-08 10:16:32,2022-02-09 10:18:49,2022-02-10 10:15:34,2022-02-11 10:19:38,2022-02-12 10:18:03,2022-02-13 10:19:54,2022-02-14 10:14:44,2022-02-15 10:23:53,2022-02-16 10:18:08,2022-02-17 10:10:19,2022-02-18 10:22:24,2022-02-19 10:17:25,2022-02-20 10:22:46,2022-02-21 10:17:59,2022-02-22 10:20:29,2022-02-23 10:24:39,2022-02-24 10:22:43,2022-02-25 10:21:20,2022-02-26 10:15:00,2022-02-27 10:22:49,2022-02-28 10:20:27
4922078,ASUS ROG Centurion True 7.1,"정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_299,000","정품_319,000","정품_319,000","정품_319,000","정품_319,000"
6624229,ASUS ROG DELTA,"정품_239,000|해외구매_162,730","정품_239,000|해외구매_154,390","정품_239,000|해외구매_154,390","정품_239,000|해외구매_162,730","정품_239,000|해외구매_162,730","정품_236,610|해외구매_154,390","정품_239,000|해외구매_154,390","정품_239,000|해외구매_183,900","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_238,250|해외구매_199,890","정품_238,250|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890","정품_239,000|해외구매_199,890"
7207030,ASUS ROG DELTA CORE,"정품_124,000|해외구매_122,100","정품_124,000|해외구매_122,100","정품_129,000|해외구매_122,100","정품_129,000|해외구매_122,100","정품_129,000|해외구매_122,100","정품_127,710|해외구매_122,100","정품_129,000|해외구매_122,100","정품_129,000|해외구매_122,100","정품_129,000|해외구매_122,030","정품_129,000|해외구매_121,800","정품_129,000|해외구매_121,610","정품_129,000|해외구매_121,430","정품_129,000|해외구매_121,370","정품_129,000|해외구매_121,190","정품_129,000|해외구매_121,130","정품_129,000|해외구매_120,950","정품_129,000|해외구매_120,900","정품_129,000|해외구매_120,890","정품_129,000|해외구매_120,710","정품_129,000|해외구매_120,480","정품_129,000|해외구매_120,350","정품_129,000|해외구매_120,050","정품_129,000|해외구매_119,870","정품_129,000|해외구매_119,690","정품_129,000|해외구매_119,460","정품_129,000|해외구매_120,710","정품_129,000|해외구매_120,710","정품_129,000|해외구매_120,710"
13484066,ASUS ROG DELTA S,"정품_256,850|해외구매_258,950","정품_259,000|해외구매_258,950","정품_256,610|해외구매_258,950","정품_259,000|해외구매_258,950","정품_259,000|해외구매_258,950","정품_259,000|해외구매_258,950","정품_259,000|해외구매_258,950","정품_259,000|해외구매_258,950","정품_259,000|해외구매_258,950","정품_259,000|해외구매_258,950","정품_259,000|해외구매_258,950","정품_259,000|해외구매_258,950","정품_256,250|해외구매_258,950","정품_256,250|해외구매_259,000","정품_256,250|해외구매_259,000","정품_256,250|해외구매_264,000","정품_256,250|해외구매_264,000","정품_256,250|해외구매_264,000","정품_259,000|해외구매_264,000","정품_259,000|해외구매_264,000","정품_259,000|해외구매_264,000","정품_259,000|해외구매_264,000","정품_259,000|해외구매_263,950","정품_259,000|해외구매_263,950","정품_259,000|해외구매_263,950","정품_259,000|해외구매_263,950","정품_264,000|해외구매_263,950","정품_264,000|해외구매_263,950"
16284008,ASUS ROG DELTA S ANIMATE,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,"인터파크_319,000|쿠팡_319,000|SSG.COM_319,000|롯데ON_319,000|11번가_319,000","11번가_318,950|연승샵_319,000|인터파크_319,000|옥션_319,000|위메프_319,000","11번가_319,000|G9_319,000|위메프_319,000|SSG.COM_319,000|아토닉스_319,000","11번가_318,950|아마존몰_319,000|쿠팡_319,000|옥션_319,000|인터파크_319,000","11번가_318,950|G마켓_319,000|YES24_319,000|위메프_319,000|롯데ON_319,000","11번가_318,950|SSG.COM_319,000|이마트인터넷쇼핑몰_319,000|YES24_319,000|신세계몰_319,000"
5801543,ASUS ROG STRIX FUSION 300,"정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_139,000","정품_144,000","정품_144,000","정품_144,000","정품_144,000","정품_144,000"
8216701,ASUS ROG STRIX FUSION 300 PINK,"제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|옥션_185,900|G마켓_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|옥션_185,900|G마켓_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|옥션_185,900|G마켓_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|옥션_185,900|G마켓_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|G마켓_185,900|옥션_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|옥션_185,900|G마켓_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|G마켓_185,900|옥션_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|옥션_185,900|G마켓_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|G마켓_185,900|옥션_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|옥션_185,900|G마켓_185,900","쿠팡_169,000|제이웍스코리아_169,000|인터파크_169,000|G마켓_185,900|옥션_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|G마켓_185,900|옥션_185,900","쿠팡_169,000|제이웍스코리아_169,000|인터파크_169,000|옥션_185,900|G마켓_185,900","제이웍스코리아_169,000|쿠팡_169,000|인터파크_169,000|G마켓_185,900|옥션_185,900","쿠팡_169,000|제이웍스코리아_169,000|인터파크_169,000|G마켓_185,900|옥션_185,900","쿠팡_169,000|제이웍스코리아_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","쿠팡_169,000|제이웍스코리아_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","쿠팡_169,000|제이웍스코리아_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","쿠팡_169,000|제이웍스코리아_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","쿠팡_169,000|제이웍스코리아_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","쿠팡_169,000|제이웍스코리아_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","쿠팡_169,000|제이웍스코리아_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","쿠팡_169,000|제이웍스코리아_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","쿠팡_169,000|제이웍스코리아_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","제이웍스코리아_174,000|쿠팡_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","제이웍스코리아_174,000|쿠팡_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","제이웍스코리아_174,000|쿠팡_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370","제이웍스코리아_174,000|쿠팡_174,000|인터파크_219,690|G마켓_240,510|11번가_262,370"
13913654,ASUS ROG STRIX FUSION 300 PINK CROWN,"위메프_169,000|쿠팡_169,000|쇼핑 pay_169,000|옥션_169,000|SSG.COM_169,000","11번가_169,000|롯데ON_169,000|인터파크_169,000|SSG.COM_169,000|아토닉스_169,000","인터파크_169,000|쿠팡_169,000|롯데ON_169,000|G마켓_169,000|옥션_169,000","쿠팡_169,000|옥션_169,000|G마켓_169,000|SSG.COM_169,000|위메프_169,000","위메프_169,000|G마켓_169,000|히트정보_169,000|옥션_169,000|롯데ON_169,000","11번가_169,000|주식회사 브라보세컨즈_169,000|인터파크_169,000|G마켓_169,000|쿠팡_169,000","11번가_169,000|G마켓_169,000|쿠팡_169,000|인터파크_169,000|jiwoomall_169,000","인터파크_169,000|G마켓_169,000|SSG.COM_169,000|위메프_169,000|게이밍기어 샵_169,000","SSG.COM_169,000|쿠팡_169,000|롯데ON_169,000|히트정보_169,000|옥션_169,000","인터파크_169,000|G마켓_169,000|위메프_169,000|롯데ON_169,000|SSG.COM_169,000","11번가_169,000|마스터셀러_169,000|SSG.COM_169,000|롯데ON_169,000|옥션_169,000","11번가_169,000|옥션_169,000|SSG.COM_169,000|G마켓_169,000|jiwoomall_169,000","11번가_169,000|위메프_169,000|롯데ON_169,000|YES24_169,000|인터파크_169,000","롯데ON_169,000|11번가_169,000|G마켓_169,000|아토닉스_169,000|SSG.COM_169,000","G마켓_168,490|옥션_168,490|쿠팡_168,500|샵다나와_168,500|인터파크_169,000","G마켓_168,440|옥션_168,440|샵다나와_168,440|쿠팡_168,500|롯데ON_169,000","옥션_168,430|G마켓_168,430|샵다나와_168,430|쿠팡_168,490|롯데ON_169,000","G마켓_168,470|옥션_168,470|쿠팡_168,480|인터파크_169,000|쇼핑 pay_169,000","쿠팡_168,470|YES24_169,000|옥션_174,000|G9_174,000|위메프_174,000","쿠팡_168,470|YES24_169,000|롯데ON_174,000|위메프_174,000|옥션_174,000","쿠팡_168,470|YES24_169,000|SSG.COM_173,490|이마트인터넷쇼핑몰_173,490|신세계몰_173,490","쿠팡_168,470|YES24_169,000|신세계몰_174,000|11번가_174,000|인터파크_174,000","쿠팡_169,000|YES24_169,000|위메프_174,000|신세계몰_174,000|SSG.COM_174,000","쿠팡_174,000|YES24_174,000|SSG.COM_174,000|아토닉스_174,000|신세계몰_174,000","G9_174,000|YES24_174,000|인터파크_174,000|신세계몰_174,000|쿠팡_174,000","11번가_174,000|인터파크_174,000|아토닉스_174,000|G9_174,000|이마트인터넷쇼핑몰_174,000","jiwoomall_174,000|SSG.COM_174,000|쿠팡_174,000|이마트인터넷쇼핑몰_174,000|아이티엔조이_174,000","G9_174,000|인터파크_174,000|쿠팡_174,000|SSG.COM_174,000|YES24_174,000"
7284919,ASUS ROG STRIX FUSION 700,"정품_299,000|해외구매_247,750","정품_299,000|해외구매_247,570","정품_299,000|해외구매_247,510","정품_299,000|해외구매_247,390","정품_299,000|해외구매_247,160","정품_299,000|해외구매_246,920","정품_299,000|해외구매_246,730","정품_299,000|해외구매_246,610","정품_299,000|해외구매_246,380","정품_299,000|해외구매_246,380","정품_299,000|해외구매_246,190","정품_299,000|해외구매_246,010","정품_299,000|해외구매_245,890","정품_299,000|해외구매_245,710","정품_299,000|해외구매_245,710","정품_299,000|해외구매_252,190","정품_299,000|해외구매_252,190","정품_299,000|해외구매_252,190","정품_299,000|해외구매_252,190","정품_299,000|해외구매_252,190","정품_299,000|해외구매_252,190","정품_299,000|해외구매_252,190","정품_299,000|해외구매_252,190","정품_299,000|해외구매_252,190","정품_309,000|해외구매_252,190","정품_309,000|해외구매_252,190","정품_309,000|해외구매_252,190","정품_309,000|해외구매_252,190"
7207225,ASUS ROG STRIX FUSION WIRELESS,"정품_143,000|해외구매_310,900","정품_143,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_148,500|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_286,030","정품_149,000|해외구매_286,030","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_310,900","정품_149,000|해외구매_286,030","정품_154,000|해외구매_310,900","정품_154,000|해외구매_310,900","정품_154,000|해외구매_310,900","정품_154,000|해외구매_310,900","정품_154,000|해외구매_310,900"
