Id,Name,2023-02-01 10:49:16,2023-02-02 10:39:48,2023-02-03 10:41:33,2023-02-04 10:28:53,2023-02-05 10:43:46,2023-02-06 10:29:05,2023-02-07 10:36:37,2023-02-08 10:40:00,2023-02-09 10:38:35,2023-02-10 10:44:17,2023-02-11 10:27:31,2023-02-12 10:41:58,2023-02-13 10:42:56,2023-02-14 10:42:42,2023-02-15 10:42:33,2023-02-16 10:41:34,2023-02-17 10:44:02,2023-02-18 10:39:16,2023-02-19 10:42:58,2023-02-20 10:42:24,2023-02-21 10:44:16,2023-02-22 10:39:32,2023-02-23 10:37:32,2023-02-24 10:40:01,2023-02-25 10:40:51,2023-02-26 10:48:22,2023-02-27 10:42:02,2023-02-28 10:41:29
18223922,ACOS AS-120 해외구매,"120GB_107원/1GB_12,845","120GB_107원/1GB_12,854","120GB_107원/1GB_12,881","120GB_106원/1GB_12,747","120GB_107원/1GB_12,832","120GB_107원/1GB_12,832","120GB_107원/1GB_12,832","120GB_109원/1GB_13,034","120GB_178원/1GB_21,400","120GB_178원/1GB_21,400","120GB_178원/1GB_21,400","120GB_110원/1GB_13,214","120GB_110원/1GB_13,214","120GB_110원/1GB_13,214","120GB_111원/1GB_13,319","120GB_111원/1GB_13,297",0,0,0,0,0,0,0,0,0,0,0,0
11830084,ADATA FALCON M.2 NVMe,"1TB_101,900|512GB_203원/1GB_103,820","1TB_101,900|512GB_203원/1GB_103,820","1TB_100,000|512GB_176원/1GB_90,090","1TB_99,910|512GB_193원/1GB_98,980","1TB_99,840|512GB_193원/1GB_98,980","1TB_99,950|512GB_193원/1GB_98,970","1TB_99,880|512GB_193원/1GB_98,970","1TB_99,870|512GB_193원/1GB_98,960","1TB_99,800|512GB_193원/1GB_98,960","1TB_99,990|512GB_193원/1GB_98,950","1TB_99,980|512GB_193원/1GB_98,950","1TB_99,960|512GB_193원/1GB_98,940","1TB_99,950|512GB_193원/1GB_98,940","1TB_99,940|512GB_193원/1GB_98,930","1TB_99,930|512GB_193원/1GB_98,930","1TB_99,920|512GB_193원/1GB_98,920","1TB_99,920|512GB_193원/1GB_98,920","1TB_99,910|512GB_193원/1GB_98,910","1TB_99,910|512GB_193원/1GB_98,910","1TB_99,910|512GB_193원/1GB_98,900","1TB_97,990|512GB_193원/1GB_98,900","1TB_97,990|512GB_193원/1GB_98,890","1TB_97,990|512GB_193원/1GB_98,890","1TB_97,980|512GB_193원/1GB_98,880","1TB_97,970|512GB_193원/1GB_98,880","1TB_97,960|512GB_189원/1GB_96,560","1TB_97,950|512GB_193원/1GB_98,870","1TB_97,940|512GB_189원/1GB_96,560"
18510746,ADATA IM2P33F3A M.2 2230 NVMe 벌크,"256GB_122원/1GB_31,140","256GB_123원/1GB_31,480","256GB_123원/1GB_31,400","256GB_122원/1GB_31,330","256GB_122원/1GB_31,310","256GB_122원/1GB_31,240","256GB_122원/1GB_31,220","256GB_122원/1GB_31,150","256GB_122원/1GB_31,150","256GB_122원/1GB_31,320","256GB_122원/1GB_31,320","256GB_122원/1GB_31,320","256GB_122원/1GB_31,320","256GB_113원/1GB_29,000","256GB_113원/1GB_29,000","256GB_113원/1GB_29,000","256GB_113원/1GB_29,000","256GB_113원/1GB_29,000","256GB_113원/1GB_29,000","256GB_113원/1GB_29,000","256GB_113원/1GB_29,000","256GB_113원/1GB_29,000","256GB_113원/1GB_28,930","256GB_113원/1GB_28,830","256GB_113원/1GB_28,800","256GB_112원/1GB_28,710","256GB_112원/1GB_28,690","256GB_112원/1GB_28,610"
17863742,ADATA LEGEND 700 M.2 NVMe,"1TB_83,000|512GB_95원/1GB_48,480|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,480|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,500|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,480|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,460|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,500|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,500|256GB_119원/1GB_30,500",0,0,0,0,0,"1TB_65,500|512GB_76원/1GB_39,000|256GB_98원/1GB_25,000",0,0,0,0,0,0,"1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480","1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480","1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480","1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480","1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480","1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480","1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480","1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480","1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480"
17863826,ADATA LEGEND 700 M.2 NVMe,0,0,"1TB_83,000|512GB_95원/1GB_48,500|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,480|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,460|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,500|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,500|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,500|256GB_119원/1GB_30,500","1TB_83,000|512GB_95원/1GB_48,500|256GB_121원/1GB_31,000","1TB_83,000|512GB_95원/1GB_48,500|256GB_121원/1GB_31,000","1TB_65,500|512GB_76원/1GB_39,000|256GB_98원/1GB_25,000","1TB_65,500|512GB_76원/1GB_39,000|256GB_98원/1GB_25,000",0,"1TB_65,500|512GB_76원/1GB_39,000|256GB_98원/1GB_25,000","1TB_65,500|512GB_75원/1GB_38,480|256GB_96원/1GB_24,480","1TB_65,500|512GB_75원/1GB_38,480|256GB_96원/1GB_24,480","1TB_65,500|512GB_76원/1GB_39,000|256GB_98원/1GB_25,000","1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480","1TB_65,500|512GB_76원/1GB_39,000|256GB_96원/1GB_24,480",0,0,0,0,0,0,0,0,0
17287469,ADATA LEGEND 710 M.2 NVMe,"1TB_96,740|512GB_157원/1GB_80,300","1TB_80,930|512GB_157원/1GB_80,300","1TB_80,860|512GB_157원/1GB_80,300","1TB_80,840|512GB_157원/1GB_80,300","1TB_80,770|512GB_157원/1GB_80,300","1TB_80,750|512GB_157원/1GB_80,300","1TB_80,680|512GB_일시품절","1TB_80,670|512GB_일시품절","1TB_80,600|512GB_일시품절","1TB_80,580|512GB_일시품절","1TB_80,520|512GB_일시품절","1TB_80,500|512GB_일시품절","1TB_80,430|512GB_일시품절","1TB_80,410|512GB_일시품절","1TB_80,310|512GB_96원/1GB_49,000","1TB_80,270|512GB_96원/1GB_49,000","1TB_80,160|512GB_96원/1GB_49,000","1TB_80,060|512GB_96원/1GB_49,000","1TB_79,970|512GB_96원/1GB_49,000","1TB_79,950|512GB_96원/1GB_49,000","1TB_79,850|512GB_96원/1GB_49,000","1TB_79,750|512GB_96원/1GB_49,000","1TB_79,670|512GB_96원/1GB_49,000","1TB_79,650|512GB_96원/1GB_49,000","1TB_79,640|512GB_96원/1GB_49,000","1TB_79,630|512GB_96원/1GB_49,000","1TB_79,630|512GB_96원/1GB_49,000","1TB_79,630|512GB_96원/1GB_49,000"
16778090,ADATA LEGEND 740 M.2 NVMe,"1TB_103,210|250GB_174원/1GB_43,500|500GB_125원/1GB_62,500","1TB_103,210|250GB_174원/1GB_43,500|500GB_125원/1GB_62,500","1TB_103,210|250GB_174원/1GB_43,500|500GB_125원/1GB_62,500","1TB_103,210|250GB_174원/1GB_43,500|500GB_125원/1GB_62,500","1TB_103,210|250GB_174원/1GB_43,500|500GB_125원/1GB_62,500","1TB_103,210|250GB_174원/1GB_43,500|500GB_125원/1GB_62,500","1TB_103,210|250GB_174원/1GB_43,500|500GB_125원/1GB_62,500","1TB_103,210|250GB_174원/1GB_43,500|500GB_125원/1GB_62,400","1TB_103,210|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_103,210|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_96원/1GB_48,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_96원/1GB_48,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_96원/1GB_48,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_96원/1GB_48,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_96원/1GB_48,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_96원/1GB_48,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_92,000|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_91,990|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_91,990|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_91,990|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_91,990|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_91,990|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000","1TB_91,990|250GB_174원/1GB_43,500|500GB_118원/1GB_59,000"
13167411,ADATA LEGEND 750 M.2 NVMe,"1TB_108원/1GB_107,950|500GB_53,040","1TB_108원/1GB_107,980|500GB_53,040","1TB_108원/1GB_107,950|500GB_53,050","1TB_108원/1GB_107,950|500GB_53,030","1TB_108원/1GB_107,950|500GB_53,010","1TB_108원/1GB_107,950|500GB_53,040","1TB_108원/1GB_107,950|500GB_53,000","1TB_108원/1GB_107,950|500GB_52,980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13167510,ADATA LEGEND 750 M.2 NVMe,"1TB_108원/1GB_107,950|500GB_53,040","1TB_108원/1GB_107,980|500GB_53,040","1TB_108원/1GB_107,950|500GB_53,050","1TB_108원/1GB_107,950|500GB_53,030","1TB_108원/1GB_107,950|500GB_53,010","1TB_108원/1GB_107,950|500GB_53,040","1TB_108원/1GB_107,950|500GB_53,000","1TB_108원/1GB_107,950|500GB_52,980","1TB_108원/1GB_107,950|500GB_52,960","1TB_108원/1GB_107,990|500GB_52,940","1TB_94,000|500GB_96원/1GB_48,000","1TB_94,000|500GB_96원/1GB_48,000","1TB_94,000|500GB_96원/1GB_48,000","1TB_93,990|500GB_96원/1GB_47,970","1TB_93,990|500GB_96원/1GB_47,970","1TB_93,990|500GB_96원/1GB_47,930","1TB_93,990|500GB_96원/1GB_47,820","1TB_93,990|500GB_95원/1GB_47,720","1TB_93,990|500GB_95원/1GB_47,720","1TB_93,990|500GB_96원/1GB_47,840","1TB_93,990|500GB_95원/1GB_47,690","1TB_93,990|500GB_95원/1GB_47,650","1TB_93,970|500GB_95원/1GB_47,600","1TB_93,970|500GB_95원/1GB_47,570","1TB_93,970|500GB_95원/1GB_47,560","1TB_93,970|500GB_95원/1GB_47,550","1TB_93,970|500GB_95원/1GB_47,510","1TB_93,970|500GB_95원/1GB_47,510"
17287667,ADATA LEGEND 840 M.2 NVMe,"1TB_128원/1GB_128,000","1TB_128원/1GB_127,980","1TB_128원/1GB_127,910","1TB_128원/1GB_127,890","1TB_128원/1GB_127,810","1TB_128원/1GB_127,790","1TB_128원/1GB_127,720","1TB_128원/1GB_127,700","1TB_122원/1GB_121,520","1TB_128원/1GB_127,540","1TB_127원/1GB_127,470","1TB_127원/1GB_127,410","1TB_127원/1GB_127,330","1TB_127원/1GB_127,270","1TB_127원/1GB_127,250","1TB_127원/1GB_127,170","1TB_127원/1GB_127,140","1TB_127원/1GB_127,040","1TB_127원/1GB_126,950","1TB_127,430|512GB_가격비교예정","1TB_127,430|512GB_가격비교예정","1TB_125,270|512GB_가격비교예정","1TB_125,150|512GB_가격비교예정","1TB_125,050|512GB_가격비교예정","1TB_125,010|512GB_가격비교예정","1TB_124,880|512GB_가격비교예정","1TB_124,760|512GB_가격비교예정","1TB_124,650|512GB_가격비교예정"
