Id,Name,2023-06-01 11:32:53,2023-06-02 11:11:42,2023-06-03 11:12:09,2023-06-04 11:25:14,2023-06-05 11:14:37,2023-06-06 11:21:06,2023-06-07 11:14:30,2023-06-08 11:14:22,2023-06-09 11:24:18,2023-06-10 11:06:56,2023-06-11 11:22:40,2023-06-12 11:18:38,2023-06-13 11:06:23,2023-06-14 11:05:37,2023-06-15 11:04:42,2023-06-16 11:07:11,2023-06-17 11:00:19,2023-06-18 11:21:14,2023-06-19 11:06:15,2023-06-20 10:53:21,2023-06-21 11:01:18,2023-06-22 11:12:08,2023-06-23 11:19:30,2023-06-24 11:16:46,2023-06-25 11:26:08,2023-06-26 11:27:45,2023-06-27 11:19:45,2023-06-28 11:28:35,2023-06-29 10:51:56,2023-06-30 11:10:29
12660491,APPLE 2020 맥북에어 MGN63KH/A,"8GB, SSD 256GB_1,258,290|16GB, SSD 256GB_1,577,000|해외구매_1,348,000","8GB, SSD 256GB_1,224,530|16GB, SSD 256GB_1,543,800|해외구매_1,348,000","8GB, SSD 256GB_1,258,990|16GB, SSD 256GB_1,494,000|해외구매_1,348,000","8GB, SSD 256GB_1,238,990|16GB, SSD 256GB_1,494,000|해외구매_1,348,000","8GB, SSD 256GB_1,238,990|16GB, SSD 256GB_1,494,000|해외구매_1,348,000","8GB, SSD 256GB_1,237,990|16GB, SSD 256GB_1,494,000|해외구매_1,348,000",0,0,"8GB, SSD 256GB_1,239,600|16GB, SSD 256GB_1,411,000|해외구매_1,348,000","8GB, SSD 256GB_1,239,600|16GB, SSD 256GB_1,411,000|해외구매_1,348,000","8GB, SSD 256GB_1,239,600|16GB, SSD 256GB_1,411,000|해외구매_1,348,000","8GB, SSD 256GB_1,212,160|16GB, SSD 256GB_1,411,000|해외구매_1,348,000","8GB, SSD 256GB_1,212,160|16GB, SSD 256GB_1,411,000|해외구매_1,348,000","8GB, SSD 256GB_1,212,160|16GB, SSD 256GB_1,577,000|해외구매_1,348,000","8GB, SSD 256GB_1,258,990|16GB, SSD 256GB_1,577,000|해외구매_1,348,000","8GB, SSD 256GB_1,259,000|16GB, SSD 256GB_1,577,000|해외구매_1,348,000","8GB, SSD 256GB_1,259,000|16GB, SSD 256GB_1,577,000|해외구매_1,348,000","8GB, SSD 256GB_1,259,000|16GB, SSD 256GB_1,577,000|해외구매_1,348,000","8GB, SSD 256GB_1,259,000|16GB, SSD 256GB_1,577,000|해외구매_1,348,000","8GB, SSD 256GB_1,259,000|16GB, SSD 256GB_1,577,000|해외구매_1,348,000","8GB, SSD 256GB_1,251,000|16GB, SSD 256GB_1,577,000|해외구매_1,348,000",0,0,0,0,0,0,0,0,0
12660506,APPLE 2020 맥북에어 MGN93KH/A,"8GB, SSD 256GB_1,268,990|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,268,990|16GB, SSD 256GB_1,543,800","8GB, SSD 256GB_1,250,990|16GB, SSD 256GB_1,494,000","8GB, SSD 256GB_1,250,990|16GB, SSD 256GB_1,494,000","8GB, SSD 256GB_1,250,990|16GB, SSD 256GB_1,494,000","8GB, SSD 256GB_1,250,990|16GB, SSD 256GB_1,494,000","8GB, SSD 256GB_1,250,990|16GB, SSD 256GB_1,494,000","8GB, SSD 256GB_1,250,990|16GB, SSD 256GB_1,494,000","8GB, SSD 256GB_1,181,500|16GB, SSD 256GB_1,411,000","8GB, SSD 256GB_1,181,500|16GB, SSD 256GB_1,411,000","8GB, SSD 256GB_1,181,500|16GB, SSD 256GB_1,411,000",0,0,0,0,"8GB, SSD 256GB_1,212,160|16GB, SSD 256GB_1,577,000",0,0,0,"8GB, SSD 256GB_1,268,990|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,268,990|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,242,000|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,242,000|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,242,000|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,242,000|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,242,000|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,242,000|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,242,000|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,212,600|16GB, SSD 256GB_1,577,000","8GB, SSD 256GB_1,242,000|16GB, SSD 256GB_1,577,000"
12660392,APPLE 2020 맥북프로13 MYDA2KH/A,"8GB, SSD 256GB_1,245,110","8GB, SSD 256GB_1,231,120","8GB, SSD 256GB_1,231,120","8GB, SSD 256GB_1,231,120","8GB, SSD 256GB_1,231,120","8GB, SSD 256GB_1,231,110","8GB, SSD 256GB_1,231,110","8GB, SSD 256GB_1,203,130",0,0,0,0,0,0,0,0,"8GB, SSD 256GB_1,263,330","8GB, SSD 256GB_1,263,330","8GB, SSD 256GB_1,259,100","8GB, SSD 256GB_1,259,090","8GB, SSD 256GB_1,217,130","8GB, SSD 256GB_1,263,330",0,0,0,0,0,0,0,0
15994085,APPLE 2021 맥북프로14 MKGP3KH/A M1 Max,0,0,0,0,0,"32GB, SSD 512GB_3,766,500|64GB, SSD 512GB_4,306,500|32GB, SSD 1TB_3,734,400|64GB, SSD 1TB_4,274,400","32GB, SSD 512GB_3,766,500|64GB, SSD 512GB_4,306,500|32GB, SSD 1TB_3,734,400|64GB, SSD 1TB_4,274,400","32GB, SSD 512GB_3,766,500|64GB, SSD 512GB_4,306,500|32GB, SSD 1TB_3,734,400|64GB, SSD 1TB_4,274,400","32GB, SSD 512GB_3,766,500|64GB, SSD 512GB_4,306,500|32GB, SSD 1TB_3,734,400|64GB, SSD 1TB_4,274,400","32GB, SSD 512GB_4,116,200|64GB, SSD 512GB_4,306,500|32GB, SSD 1TB_3,734,400|64GB, SSD 1TB_4,274,400","32GB, SSD 512GB_4,116,200|64GB, SSD 512GB_4,656,200|32GB, SSD 1TB_3,734,400|64GB, SSD 1TB_4,274,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15461990,APPLE 2021 맥북프로14 MKGP3KH/A M1 Pro 8core,0,0,0,0,0,"16GB, SSD 512GB_2,286,500|32GB, SSD 512GB_2,826,500|16GB, SSD 1TB_2,583,000|16GB, SSD 2TB_3,065,710","16GB, SSD 512GB_2,286,500|32GB, SSD 512GB_2,826,500|16GB, SSD 1TB_2,583,000|16GB, SSD 2TB_3,065,710","16GB, SSD 512GB_2,285,620|32GB, SSD 512GB_2,826,500|16GB, SSD 1TB_2,583,000|16GB, SSD 2TB_3,065,710","16GB, SSD 512GB_2,286,490|32GB, SSD 512GB_2,826,500|16GB, SSD 1TB_2,583,000|16GB, SSD 2TB_3,065,710","16GB, SSD 512GB_2,462,790|32GB, SSD 512GB_2,826,500|16GB, SSD 1TB_2,583,000|16GB, SSD 2TB_3,065,710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15462275,APPLE 2021 맥북프로14 MKGQ3KH/A,"16GB, SSD 1TB_2,453,440|32GB, SSD 1TB_3,924,400|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,453,440|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,453,440|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,453,440|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,442,000|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,469,740|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,469,740|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,414,240|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,469,750|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,441,990|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,441,990|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,441,990|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,386,490|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,469,910|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,441,990|32GB, SSD 1TB_3,442,960|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,414,240|32GB, SSD 1TB_3,420,000|32GB, SSD 2TB_3,734,400",0,0,0,"16GB, SSD 1TB_2,441,990|32GB, SSD 1TB_3,420,000|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,442,000|32GB, SSD 1TB_3,420,000|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,414,250|32GB, SSD 1TB_3,420,000|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,442,000|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,442,000|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,442,000|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,442,000|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,442,000|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_3,734,400","16GB, SSD 1TB_2,375,120|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_3,734,400",0,0
15462335,APPLE 2021 맥북프로14 MKGT3KH/A,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB, SSD 1TB_2,488,990|32GB, SSD 1TB_4,929,990|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,488,990|32GB, SSD 1TB_4,929,990|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,486,390|32GB, SSD 1TB_4,929,990|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,486,390|32GB, SSD 1TB_4,929,990|32GB, SSD 2TB_3,330,000",0,0,0,0,0,"16GB, SSD 1TB_2,488,990|32GB, SSD 1TB_4,929,990|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,488,990|32GB, SSD 1TB_4,929,990|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,488,990|32GB, SSD 1TB_4,929,990|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,488,990|32GB, SSD 1TB_4,929,990|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,489,000|32GB, SSD 1TB_4,929,990|32GB, SSD 2TB_3,330,000","16GB, SSD 1TB_2,489,000|32GB, SSD 1TB_4,929,990|32GB, SSD 2TB_3,330,000",0,0
15463025,APPLE 2021 맥북프로16 MK1A3KH/A,0,0,"32GB, SSD 1TB_3,389,590|영문, 32GB, SSD 1TB_3,374,700|64GB, SSD 1TB_4,092,310","32GB, SSD 1TB_3,389,590|영문, 32GB, SSD 1TB_3,374,700|64GB, SSD 1TB_4,092,310","32GB, SSD 1TB_3,389,590|영문, 32GB, SSD 1TB_3,374,700|64GB, SSD 1TB_4,092,310","32GB, SSD 1TB_3,720,990|영문, 32GB, SSD 1TB_3,374,700|64GB, SSD 1TB_4,092,310","32GB, SSD 1TB_3,720,990|영문, 32GB, SSD 1TB_3,374,700|64GB, SSD 1TB_일시품절","32GB, SSD 1TB_3,733,990|영문, 32GB, SSD 1TB_3,374,700|64GB, SSD 1TB_일시품절",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15462698,APPLE 2021 맥북프로16 MK1F3KH/A,"16GB, SSD 1TB_2,904,000|32GB, SSD 1TB_3,807,000|32GB, SSD 2TB_4,160,000","16GB, SSD 1TB_2,904,000|32GB, SSD 1TB_3,807,000|32GB, SSD 2TB_4,160,000","16GB, SSD 1TB_2,904,000|32GB, SSD 1TB_3,807,000|32GB, SSD 2TB_4,160,000","16GB, SSD 1TB_2,904,000|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_4,670,000","16GB, SSD 1TB_2,904,000|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_4,670,000","16GB, SSD 1TB_2,904,000|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_4,670,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB, SSD 1TB_2,904,000|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_4,670,000","16GB, SSD 1TB_2,903,990|32GB, SSD 1TB_일시품절|32GB, SSD 2TB_4,670,000",0,0,0,0,0,0,0,0,0
15463046,APPLE 2021 맥북프로16 MK1H3KH/A,0,0,0,0,0,0,0,0,"32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,700|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,374,690|영문, 32GB, SSD 1TB_3,374,700","32GB, SSD 1TB_3,070,000|영문, 32GB, SSD 1TB_3,070,000","32GB, SSD 1TB_3,070,000|영문, 32GB, SSD 1TB_3,070,000","32GB, SSD 1TB_3,070,000|영문, 32GB, SSD 1TB_3,070,000","32GB, SSD 1TB_3,374,700|영문, 32GB, SSD 1TB_일시품절","32GB, SSD 1TB_3,374,700|영문, 32GB, SSD 1TB_일시품절","32GB, SSD 1TB_3,374,700|영문, 32GB, SSD 1TB_일시품절","32GB, SSD 1TB_3,374,700|영문, 32GB, SSD 1TB_일시품절"
