Id,Name,2021-02-01 09:58:56,2021-02-02 09:53:38,2021-02-03 09:48:52,2021-02-04 09:45:42,2021-02-05 09:46:09,2021-02-06 09:45:41,2021-02-07 09:48:02,2021-02-08 09:46:25,2021-02-09 09:46:15,2021-02-10 09:46:05,2021-02-11 09:46:11,2021-02-12 09:46:43,2021-02-13 09:46:17,2021-02-14 09:48:41,2021-02-15 09:47:21,2021-02-16 09:47:06,2021-02-17 09:46:56,2021-02-18 09:47:30,2021-02-19 09:47:21,2021-02-20 09:46:54,2021-02-21 09:49:45,2021-02-22 09:48:23,2021-02-23 09:47:52,2021-02-24 09:48:19,2021-02-25 09:48:09,2021-02-26 09:48:35,2021-02-27 09:48:29,2021-02-28 09:51:26
9317550,AFOX 지포스 G210 D3 512MB LP,"33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040","33,040"
9928446,AFOX 지포스 GT1030 D5 2GB LP AXLE VISION,"162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","91,690","91,690","91,690","91,690","91,690","90,900","90,900","90,900","90,900","90,900","90,900","90,900","90,900","91,000","91,000","91,000","91,000","91,000"
9893691,AFOX 지포스 GT1030 D5 2GB LP 디앤디컴,"214,200","214,200","214,200","214,200","214,200","214,200","214,200","214,200","214,200","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000"
6568976,AFOX 지포스 GT710 D3 1GB LP 무소음 AXLE VISION,"39,970","40,110","40,110","40,110","42,550","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320","44,320"
5374221,AFOX 지포스 GT710 OZ D3 1GB LP 무소음 디앤디컴,"41,150","41,150","41,900","41,060","40,970","40,880","40,780","40,760","40,660","40,640","40,540","40,450","40,430","41,900","41,900","41,900","41,900","41,900","41,900","41,900","41,900","41,900","41,900","41,900","41,850","41,830","41,730","41,680"
10847031,AFOX 지포스 GT730 D3 1GB LP,"54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640"
10889049,AFOX 지포스 GT730 D3 1GB LP 무소음,"56,840","56,840","75,830","75,830","75,830","75,830","75,830","75,830","75,830","51,750","51,890","51,890","51,890","51,890","51,890","51,890","51,890","51,890","51,890","54,790","54,790","54,790","54,790","55,000","55,000","55,000","55,000","55,000"
10847121,AFOX 지포스 GT730 D3 2GB LP,"63,000","63,000","63,000","63,000","63,000","63,000","66,000","64,190","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000"
5472558,AFOX 지포스 GT730 D5 1GB LP 디앤디컴 (벌크),"87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,380","87,650","87,650","87,650","87,650"
7505608,AFOX 지포스 GT730 L7 D3 1GB LP 디앤디컴,"64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000"
