Id,Name,2020-07-06 17:24:28,2020-07-06 19:40:00,2020-07-07 09:18:22,2020-07-07 10:57:28,2020-07-07 11:47:30,2020-07-07 12:19:57,2020-07-08 08:50:05,2020-07-08 11:18:13,2020-07-08 12:08:26,2020-07-09 08:55:56,2020-07-10 09:01:58,2020-07-11 08:48:12,2020-07-11 09:16:55,2020-07-11 09:48:26,2020-07-11 10:19:33,2020-07-11 10:35:48,2020-07-11 12:16:54,2020-07-11 21:54:49,2020-07-12 09:34:59,2020-07-13 09:34:42,2020-07-14 09:34:04,2020-07-15 09:34:25,2020-07-16 09:34:15,2020-07-17 09:34:34,2020-07-18 09:34:26,2020-07-19 09:36:32,2020-07-20 09:35:41,2020-07-21 09:35:11,2020-07-22 09:35:00,2020-07-23 09:35:20,2020-07-24 09:35:58,2020-07-25 09:36:17,2020-07-26 09:37:28,2020-07-27 09:36:56,2020-07-28 09:36:30,2020-07-29 09:35:32,2020-07-30 09:36:51,2020-07-31 09:37:46
12113711,ASUS PRIME B460I-PLUS STCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12026672,ASUS PRIME B460I-PLUS 아이보라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12083309,ASUS PRIME B460I-PLUS 코잇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11396745,ASUS PRIME B460M-A 코잇,"106,900","106,800","106,800","106,800","106,800","106,800","106,800","106,800","106,800","106,800","106,800","106,800",0,0,0,0,"106,700","106,700","106,700","106,700","106,700","106,700","106,700","106,600","106,600","106,600","106,600","106,500","106,500","106,400","106,300","106,200","106,200","106,100","106,000","105,900","105,800","105,700"
11370840,ASUS PRIME B460M-K STCOM,"110,200","110,100","110,100","110,100","110,000","110,000","110,000","110,000","110,000","110,000","110,000","110,000",0,0,0,0,"110,000","110,000","110,000","110,000","110,000","110,000","109,900","109,800","109,000","109,000","109,000","108,900","108,900","108,700","108,600","108,400","108,400","108,300","108,200","107,900","107,800","107,700"
11397810,ASUS PRIME B460M-K 아이보라,"103,700","103,550","103,000","103,000","102,900","102,900","102,900","102,900","102,900","102,900","102,070","101,220",0,0,0,0,"100,600","100,590","100,380","99,540","99,330","101,900","101,000","100,900","100,900","100,900","100,900","100,800","100,800","100,600","100,400","100,200","100,200","100,100","100,000","99,900","99,800","99,700"
11408334,ASUS PRIME B460M-K 인텍앤컴퍼니,"101,700","101,600","101,600","101,600","101,600","101,600","101,600","101,600","101,600","101,600","101,600","101,600",0,0,0,0,"101,450","101,250","100,830","101,600","101,600","101,600","101,600","101,500","101,500","101,500","101,500","98,000","98,000","97,900","97,800","97,700","97,700","97,600","97,500","97,400","97,300","97,200"
11333751,ASUS PRIME B460M-K 코잇,"101,800","101,700","101,700","101,700","101,700","101,700","101,700","101,700","101,700","101,700","101,500","101,500",0,0,0,0,"101,500","101,500","101,500","101,500","101,500","101,500","101,500","101,500","101,500","101,500","101,500","101,400","101,400","101,400","101,400","101,400","101,400","101,300","101,300","101,300","101,200","101,000"
11570450,ASUS PRIME B550-PLUS STCOM,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정,"212,940",일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,0,일시품절,0,0,0,0,0,0,0,0
11570735,ASUS PRIME B550M-A (Wi-Fi) STCOM,"205,300","205,200","205,200","205,100","205,000","205,000","205,000","205,000","205,000","205,000","169,200","169,200","169,200","169,100","169,100","169,100","169,100","169,100","169,100","169,100","169,100","169,100","168,900","168,800","168,800","168,700","168,600","168,400","168,300","168,200","168,100","168,000","168,000","167,900","167,800","167,500","167,300","167,200"
