Id,Name,2021-09-01 10:10:23,2021-09-02 10:05:13,2021-09-03 10:04:15,2021-09-04 10:05:35,2021-09-05 10:07:28,2021-09-06 10:11:00,2021-09-07 10:03:48,2021-09-08 10:03:46,2021-09-09 10:07:39,2021-09-10 10:08:15,2021-09-11 10:04:22,2021-09-12 10:09:14,2021-09-13 10:08:11,2021-09-14 10:09:08,2021-09-15 10:05:08,2021-09-16 10:09:53,2021-09-17 10:12:30,2021-09-18 10:04:04,2021-09-19 10:07:12,2021-09-20 10:08:32,2021-09-21 10:08:06,2021-09-22 10:09:07,2021-09-23 10:10:32,2021-09-24 10:07:32,2021-09-26 10:08:34,2021-09-27 10:06:04,2021-09-28 10:04:24,2021-09-29 10:01:43,2021-09-30 10:09:16
2654290,AION BOSSWIZ BOSS-K2,"19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880","19,880",0,0,0
657636,AKG K141 MKII,"정품_238,000","정품_238,000","정품_238,000","정품_238,000","190,700","정품_238,000","정품_238,000","정품_238,000","정품_238,000","정품_238,000","정품_238,000","정품_238,000","정품_238,000","정품_238,000","정품_238,000","정품_238,000","정품_238,000","정품_238,000",0,0,0,0,0,"정품_238,000","정품_238,000","정품_238,000",0,0,0
1876747,AKG K167 Tiesto,"정품_235,880|해외구매_210,700","정품_235,880|해외구매_210,700","정품_235,880|해외구매_210,700","정품_235,880|해외구매_189,630","정품_235,880|해외구매_189,630","정품_235,880|해외구매_210,700","정품_235,880|해외구매_210,700","정품_235,880|해외구매_210,700","정품_235,880|해외구매_210,700","정품_235,880|해외구매_210,700","정품_235,880|해외구매_189,630","정품_235,880|해외구매_189,630","정품_235,880|해외구매_210,700","정품_235,880|해외구매_210,700","정품_235,880|해외구매_210,700","정품_235,880|해외구매_187,530","정품_235,880|해외구매_187,530","정품_235,880|해외구매_187,530","정품_235,880|해외구매_187,530","정품_235,880|해외구매_187,530","정품_235,880|해외구매_187,530","정품_235,880|해외구매_187,530","정품_235,880|해외구매_187,530","정품_235,880|해외구매_187,530","정품_235,880|해외구매_187,530","정품_235,880|해외구매_187,530",0,0,0
657635,AKG K240 MKII,"정품_171,960","정품_171,900","정품_171,830","정품_173,990","정품_173,760","정품_173,750","정품_173,510","정품_173,450",0,0,0,0,0,0,0,"정품_172,430","정품_173,990","정품_173,990","정품_173,990","정품_173,990","정품_173,990","정품_173,810","정품_173,580","정품_173,520","정품_173,280","정품_173,090",0,0,0
1894629,AKG K267 Tiesto,"정품_407,000","정품_407,000","정품_407,000","정품_407,000","정품_349,000","정품_407,000","정품_407,000","정품_407,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"정품_407,000",0,0,0
664601,AKG K271 MKII,"정품_134,580|해외구매_212,540","정품_136,020|해외구매_238,800","정품_136,020|해외구매_238,800","정품_136,020|해외구매_214,920","정품_136,020|해외구매_214,920","정품_136,020|해외구매_238,800","정품_136,020|해외구매_238,800","정품_136,020|해외구매_238,800","정품_136,020|해외구매_238,800","정품_136,020|해외구매_238,800","정품_134,580|해외구매_214,920","정품_134,580|해외구매_214,920","정품_134,580|해외구매_238,800","정품_134,580|해외구매_238,800","정품_134,580|해외구매_238,800","정품_134,580|해외구매_212,540","정품_134,580|해외구매_212,540","정품_134,580|해외구매_212,540","정품_136,020|해외구매_212,540","정품_136,020|해외구매_212,540","정품_136,020|해외구매_212,540","정품_135,970|해외구매_212,540","정품_135,970|해외구매_212,540","정품_135,970|해외구매_212,540","정품_135,970|해외구매_212,540","정품_135,970|해외구매_212,540",0,0,0
10692162,AKG K361-BT,"정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_135,590","정품_138,890","정품_138,830","정품_138,640","정품_138,590","정품_138,940","정품_138,340","정품_138,100","정품_137,920","정품_137,860","정품_137,810",0,0,0
11482977,AKG K371,"정품_159,030","정품_159,030","정품_159,030","정품_159,030","정품_159,030","정품_159,030","정품_159,030","정품_159,030","정품_159,030|해외구매_324,200","정품_159,030|해외구매_201,670","정품_159,030|해외구매_201,670","정품_159,030|해외구매_201,670","정품_159,030|해외구매_201,670","정품_159,030|해외구매_201,670","정품_159,030|해외구매_201,670","정품_159,030|해외구매_201,670","정품_164,890|해외구매_201,670","정품_164,650|해외구매_201,670","정품_164,400|해외구매_201,670","정품_164,110|해외구매_201,670","정품_163,980|해외구매_201,670","정품_163,740|해외구매_201,670","정품_163,500|해외구매_201,670","정품_163,260|해외구매_201,670","정품_163,020|해외구매_201,670","정품_162,840|해외구매_201,670",0,0,0
10692249,AKG K371-BT,"정품_189,140","정품_189,050","정품_188,980","정품_188,860","정품_188,740","정품_188,620","정품_188,500","정품_188,380","정품_188,260","정품_188,140","정품_189,390","정품_189,240","정품_189,440","정품_189,290","정품_189,190","정품_189,440","정품_189,440","정품_189,440","정품_189,440","정품_189,440","정품_189,440","정품_189,290","정품_189,140","정품_188,940","정품_188,630","정품_187,250",0,0,0
758300,AKG K512,"정품_53,650",0,0,"정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650","정품_53,650",0,0,0
