Id,Name,2021-09-01 10:07:09,2021-09-02 10:02:08,2021-09-03 10:01:20,2021-09-04 10:02:04,2021-09-05 10:04:27,2021-09-06 10:08:13,2021-09-07 10:00:24,2021-09-08 10:01:03,2021-09-09 10:04:58,2021-09-10 10:05:38,2021-09-11 10:01:23,2021-09-12 10:05:20,2021-09-13 10:04:56,2021-09-14 10:06:23,2021-09-15 10:02:20,2021-09-16 10:06:50,2021-09-17 10:09:35,2021-09-18 10:01:29,2021-09-19 10:04:09,2021-09-20 10:05:52,2021-09-21 10:04:30,2021-09-22 10:05:28,2021-09-23 10:07:26,2021-09-24 10:04:20,2021-09-26 10:05:26,2021-09-27 10:03:09,2021-09-28 10:03:47,2021-09-29 10:01:05,2021-09-30 10:08:42
9317550,AFOX 지포스 G210 D3 512MB LP,"25,330","25,330","25,330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14077739,AFOX 지포스 G210 D3 512MB LP 디앤디컴,"24,630","24,630","24,630","24,630","24,630","24,630","24,630","24,940","24,910","24,910","24,890","24,890","24,890","24,890","24,860","24,830","24,950","24,950","24,950","24,950","24,950","24,860","24,810","24,810","24,800","24,770",0,0,0
9928446,AFOX 지포스 GT1030 D5 2GB LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"103,880","103,880","103,880","103,880","103,880","103,880",0,0,0
9893691,AFOX 지포스 GT1030 D5 2GB LP 디앤디컴,"103,790","103,560","103,760","103,950","103,710","103,650","103,480","108,200","108,430","170,520","170,520","170,520","170,520","170,520","170,520","170,520","170,520","170,520","170,520","170,520","170,520","170,520","170,520","170,520","170,520","170,520",0,0,0
14820344,AFOX 지포스 GT710 D3 1GB LP 에이치엔에스텍,0,0,0,0,0,0,0,0,0,"120,000","120,000","120,000","120,000","120,000","120,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5374221,AFOX 지포스 GT710 OZ D3 1GB LP 무소음 디앤디컴,"93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860","93,860",0,0,0
10889049,AFOX 지포스 GT730 D3 1GB LP 무소음,"55,160","55,160","55,160","55,160","55,160","55,160","55,160","55,160","55,160","55,160","55,160","55,160","55,160","55,160","55,160","55,160","55,180","55,180","55,180","55,180","55,180","55,160","55,160","55,160","55,160","58,520",0,0,0
14429078,AFOX 지포스 GT730 D3 1GB LP 무소음 디앤디컴,"56,830","56,800","56,700","56,680","56,550","56,440","56,420","56,420","56,420","56,420","56,420","56,490","56,460","56,430","56,430","56,430","56,780","58,200","58,200",0,"58,200","58,200","58,200","58,200","58,200","58,200",0,0,0
14077574,AFOX 지포스 GT730 D3 2GB LP 무소음 디앤디컴,"63,670","63,670","63,670","63,670","63,670","63,670","63,570","63,460","63,360","63,330","63,220","63,100","63,090","63,070","62,940","62,830","65,420","65,300","65,180","65,060","64,990","64,960","64,840","64,250","64,120","64,100",0,0,0
7505608,AFOX 지포스 GT730 L7 D3 1GB LP 디앤디컴,"58,580","58,580","58,580","58,580","58,580","58,580","58,580","58,580","62,690","62,900","62,900","62,900","62,900","62,900","62,900","62,900","62,900","62,900","62,900","62,900","62,900","62,900","62,900","62,900","62,900","62,900",0,0,0
14440679,AFOX 지포스 GTX1050 H2 D5 2GB DUAL 디앤디컴,"302,840","302,840","302,840","302,840","302,840","302,840",일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,0,0,0
5411385,AFOX 지포스 GTX1050 Ti H2 D5 4GB DUAL 디앤디컴,"620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000",0,0,0
5886893,AFOX 지포스 GTX750 D5 1GB,"93,080","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000",0,0,0
14140982,AFOX 지포스 GTX750 D5 2GB,"107,670","114,500","114,500","114,500","114,500","114,500","114,500","114,500","114,500","108,960","114,500","114,500","114,500","114,500","114,500","112,210","112,080","114,500","114,500","114,500","114,500","114,500","114,500","114,450","114,500","114,500",0,0,0
14820482,AFOX 지포스 GTX750 Ti D5 2GB DUAL 에이치엔에스텍,"136,450","136,450","136,450","136,450","136,450","136,450","136,450","136,450","136,450","136,450","147,035",0,0,"138,600",0,0,0,0,0,0,0,"310,000","310,000","310,000",0,"310,000",0,0,0
13914686,AFOX 지포스 GTX750 Ti H3 D5 2GB 디앤디컴,"139,890","139,770","139,950","139,890","139,640","139,410","139,160","139,050","139,050",0,"139,320","144,400","144,400","144,400","144,400","144,400","144,400","186,240","186,190","186,190","186,190","186,190","186,190",0,0,0,0,0,0
11250150,AKiTiO 노드 타이탄 eGPU BOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"427,560","427,560","427,560","427,560","427,560","427,560","427,560",0,"427,560","427,560","427,560","427,560",0,0,0
11401902,AMD 라데온 PRO W5500 D6 8GB,0,0,0,0,0,0,0,0,"1,900,000","1,900,000","1,900,000","1,900,000","1,900,000","1,900,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15091757,AMD 라데온 PRO W6600 D6 8GB,"2,450,000","2,450,000","2,450,000","2,450,000","2,100,000","2,100,000","933,120","937,930","1,009,050","1,009,050","1,009,050","1,009,050","1,009,050","1,009,050","1,009,050","1,009,000","1,009,000","1,009,000","1,009,000","1,009,000","1,009,000","1,009,000","1,009,000","1,009,000","1,009,000","1,009,000",0,0,0
15129071,AMD 라데온 PRO W6600 D6 8GB 대원CTS,"976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","976,500","975,400","975,400",0,0,0
14500571,AMD 라데온 PRO W6800 D6 32GB,0,0,0,0,0,0,0,0,0,0,0,0,"3,240,200",0,0,0,"3,239,480",0,0,0,"3,238,820","3,238,760","3,238,520","3,238,340",0,"3,238,230",0,0,0
