Id,Name,2021-09-01 10:07:43,2021-09-02 10:02:40,2021-09-03 10:01:48,2021-09-04 10:02:33,2021-09-05 10:04:54,2021-09-06 10:08:40,2021-09-07 10:00:52,2021-09-08 10:01:28,2021-09-09 10:05:20,2021-09-10 10:06:03,2021-09-11 10:01:49,2021-09-12 10:05:54,2021-09-13 10:05:28,2021-09-14 10:06:49,2021-09-15 10:02:50,2021-09-16 10:07:27,2021-09-17 10:10:02,2021-09-18 10:01:53,2021-09-19 10:04:38,2021-09-20 10:06:16,2021-09-21 10:05:05,2021-09-22 10:06:01,2021-09-23 10:08:00,2021-09-24 10:04:49,2021-09-26 10:05:58,2021-09-27 10:03:37,2021-09-28 10:03:58,2021-09-29 10:01:17,2021-09-30 10:08:52
1842030,+PLUS ATX GT-5000S 벌크,"11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990","11,990",0,0,0
5240215,+PLUS ATX GT-6000S 벌크,"13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000",0,0,0
2760128,+PLUS ATX PLUS GT-5000L 벌크,"17,040","17,130","17,130","17,130","17,130","17,130","17,130","17,130","17,130","17,130","17,130","17,130","17,130","17,130","17,130","17,130",0,0,0,0,0,0,0,0,"17,130","17,130",0,0,0
2760056,+PLUS GT-400LP,"19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700","19,700",0,0,0
2760059,+PLUS GT-400LP 벌크,"18,990","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280","19,280",0,0,0
12690218,3RSYS AK 500S 80PLUS STANDARD 230V EU,"34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000",0,0,0
12690239,3RSYS AK 600S 80PLUS STANDARD 230V EU,"37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000",0,0,0
12690251,3RSYS AK 700S 80PLUS STANDARD 230V EU,"51,000","47,520","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","46,210",0,0,0
12838997,3RSYS AK 800S 80PLUS STANDARD 230V EU,"60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","55,110",0,0,0
11576765,ADATA XPG CORE REACTOR 650W GOLD,"112,840","117,160","117,160","117,160","117,160","122,410","117,160","117,160","117,160","117,160","117,160","117,160","117,160","117,160","117,160","117,160","117,160","117,160","117,160","117,160","114,610","114,610","114,610","114,610","114,610","114,610",0,0,0
11576855,ADATA XPG CORE REACTOR 750W GOLD,"124,890","132,860","132,860","132,860","132,860","132,860","132,860","124,890","124,890","124,890","124,890","124,890","124,890","124,890","124,890","124,890","124,890","124,890","124,890","124,890","122,240","122,240","122,240","126,910","126,910","126,910",0,0,0
11576915,ADATA XPG CORE REACTOR 850W GOLD,"158,500","158,510","158,510","158,510","158,510","158,510","158,510","158,510","158,510","158,510","158,510","158,510","158,510","158,510","158,510","158,510","158,500","158,500","158,500","158,500","158,500","158,500","158,500","158,500","158,500","158,500",0,0,0
4969006,ANDYSON JUPITER 500W BLUE LED +12V Single Rail 모듈러,"53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860","53,860",0,0,0
4966282,ANDYSON MARS 550W BRONZE 모듈러,"70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100","70,100",0,0,0
4966324,ANDYSON MARS 650W BRONZE 모듈러,"86,970","86,970","86,970","86,970","86,970","86,970","86,970","86,970","86,970","86,970","86,970","91,080","91,080","91,080","91,080","91,080","91,080","91,080","91,080","91,080","86,980","86,970","86,970","86,970","86,970","86,970",0,0,0
5946783,ANDYSON VENUS 500W 80PLUS Standard 230V EU,"50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000",0,0,0
5946940,ANDYSON VENUS 600W 80PLUS Standard 230V EU,"59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520","59,520",0,0,0
5425098,ANDYSON VENUS 700W +12V Single Rail,"57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","57,860","55,980","55,980",0,0,0
