Id,Name,2020-11-01 09:39:06,2020-11-02 09:36:58,2020-11-03 09:37:23,2020-11-04 09:37:53,2020-11-05 09:38:53,2020-11-06 09:39:39,2020-11-06 16:14:36,2020-11-07 09:39:48,2020-11-08 09:42:24,2020-11-09 09:42:25,2020-11-10 09:42:26,2020-11-11 09:33:45,2020-11-12 09:37:49,2020-11-13 09:37:21,2020-11-14 09:38:28,2020-11-15 09:41:03,2020-11-16 09:40:36,2020-11-17 09:39:56,2020-11-18 09:40:28,2020-11-19 09:41:18,2020-11-20 09:41:38,2020-11-21 09:41:29,2020-11-22 09:44:18,2020-11-23 09:43:31,2020-11-24 09:42:57,2020-11-25 09:43:19,2020-11-26 09:43:15,2020-11-27 09:45:18,2020-11-28 09:45:11,2020-11-29 09:48:03,2020-11-30 09:47:35
10831551,AFOX 지포스 G210 D3 1GB LP,"38,000","38,000","83,000","164,720","38,000","172,700","38,000","38,000","38,000","38,000","38,000","38,000","38,000","38,000","38,000","38,000","38,000","38,000","38,000","38,000","38,000","33,060","33,060","33,060","33,060","34,200","38,000","38,000","40,980","40,980","40,980"
9317550,AFOX 지포스 G210 D3 512MB LP,"26,000","26,000","158,500","91,000","60,360","51,800","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","27,880","27,880","27,880","27,880","27,880"
9928446,AFOX 지포스 GT1030 D5 2GB LP AXLE VISION,"162,330","162,330",일시품절,"650,000","199,800",가격비교예정,"162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330",일시품절,"162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330","162,330"
9893691,AFOX 지포스 GT1030 D5 2GB LP 디앤디컴,"98,700","98,700","440,000","622,000",,"217,360","98,700","98,700","98,700","98,700","98,700","98,700","97,260","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700","98,700"
6568976,AFOX 지포스 GT710 D3 1GB LP 무소음 AXLE VISION,"66,680","66,680",일시품절,일시품절,"1,171,400","1,171,400","66,680","62,410","62,410","62,410","62,410","62,410","64,260","64,260","60,490","60,490",일시품절,일시품절,일시품절,"53,100","53,100",0,0,0,"53,100","53,100","53,100","39,200","39,200","39,200","39,200"
5374221,AFOX 지포스 GT710 OZ D3 1GB LP 무소음 디앤디컴,"38,900","38,900","550,000","153,500","712,000","31,000","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900","38,900"
10847031,AFOX 지포스 GT730 D3 1GB LP,"54,640","54,640","506,000","90,000","180,000","210,000","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640","54,640"
10889049,AFOX 지포스 GT730 D3 1GB LP 무소음,"49,000","49,000","82,500","55,500","170,800",일시품절,"49,000","49,000","49,000","49,000","50,700","50,700","53,340","53,320","53,300","53,300","53,280","53,200","53,170","53,170","53,170","53,170","53,170","54,930","54,930","54,930","54,930","53,980","53,980","53,950","53,790"
10847121,AFOX 지포스 GT730 D3 2GB LP,"58,000","58,000","278,500",가격비교예정,"210,600","85,760","55,500","55,500","55,500","55,500","55,500","55,500","55,500","54,990","54,930","53,730","53,560","53,730","55,500","55,010","54,500","54,360","54,500","54,500","54,500","54,500","54,500","54,500","54,500","54,500","54,500"
8502357,AFOX 지포스 GT730 D5 1GB LP,"51,500","51,500","180,000","167,000","273,000","273,000","51,500","51,500","51,500","51,500","51,500","51,500","51,500","51,500","51,500","51,500","51,500","51,500","51,500","51,500","51,000","51,000","51,000","51,000","51,000","51,000","51,000","54,060","55,665","55,665","55,665"
