Id,Name,2021-11-01 10:05:22,2021-11-02 10:04:53,2021-11-03 10:02:17,2021-11-04 10:02:50,2021-11-05 10:02:35,2021-11-06 10:00:59,2021-11-07 10:05:04,2021-11-08 10:03:17,2021-11-09 10:03:24,2021-11-10 10:03:21,2021-11-11 10:04:00,2021-11-12 10:04:28,2021-11-13 10:02:04,2021-11-14 10:05:15,2021-11-15 10:03:01,2021-11-16 10:03:37,2021-11-17 10:03:20,2021-11-18 10:03:53,2021-11-19 10:03:33,2021-11-20 10:02:17,2021-11-21 10:06:14,2021-11-22 10:04:24,2021-11-23 10:03:38,2021-11-24 10:03:14,2021-11-25 10:04:15,2021-11-26 10:02:36,2021-11-27 10:02:01,2021-11-28 10:04:58,2021-11-29 10:03:59,2021-11-30 10:04:05
11038104,AMD A4 7300 (리치랜드) (해외구매),"쿠팡_512,500","쿠팡_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500",0,0,0,"해외구매_512,500","해외구매_512,500",0,0,"해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_512,500","해외구매_17,480","해외구매_17,480","해외구매_17,480","해외구매_17,480","해외구매_17,480"
13500860,AMD A6 3600 (라노) (중고),"중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000","중고_40,000"
9736854,AMD EPYC 7232P (롬) (정품),"쿠팡_1,672,950","쿠팡_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950","정품_1,672,950"
9736833,AMD EPYC 7262 (롬) (정품),"쿠팡_2,130,330","쿠팡_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330","정품_2,130,330"
9736800,AMD EPYC 7272 (롬) (정품),"정품_1,210,000","정품_1,210,000","정품_1,210,000",0,"정품_1,210,000",0,"정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000","정품_1,210,000"
9736794,AMD EPYC 7282 (롬) (정품),"정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000","정품_1,280,000"
9736752,AMD EPYC 7302 (롬) (정품),"쿠팡_3,641,700","쿠팡_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700","정품_3,641,700"
9736716,AMD EPYC 7352 (롬) (정품),"정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000","정품_2,450,000"
9736680,AMD EPYC 7452 (롬) (정품),"쿠팡_7,360,450","쿠팡_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450","정품_7,360,450"
9736638,AMD EPYC 7542 (롬) (정품),"정품_6,250,000","정품_6,250,000","정품_6,250,000",0,0,0,"정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000","정품_6,250,000",0,0,0,0
9736602,AMD EPYC 7642 (롬) (정품),"정품_8,720,000","정품_8,720,000","정품_8,720,000",0,0,0,0,"정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000","정품_8,720,000"
9736071,AMD EPYC 7742 (롬) (정품),"솔립네트웍스_14,080,000","솔립네트웍스_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000","정품_14,080,000"
4143917,AMD FX 8300 (비쉐라) (중고),"G마켓_62,490|옥션_62,490|11번가_85,500","옥션_62,490|G마켓_62,490|11번가_85,500","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_62,490","중고_55,620","중고_62,490"
5448913,AMD 라이젠 스레드리퍼 1900X (화이트헤븐),"정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_370,380","정품_548,500|해외구매_226,300","정품_548,500|해외구매_226,300","정품_548,500|해외구매_226,300","정품_548,500|해외구매_226,300","정품_548,500|해외구매_226,300","정품_548,500|해외구매_226,300"
