Id,Name,2025-02-01 10:56:37,2025-02-02 10:54:37,2025-02-03 10:52:13,2025-02-04 10:51:56,2025-02-05 10:52:41,2025-02-06 10:52:38,2025-02-07 10:53:37,2025-02-08 10:49:20,2025-02-09 10:56:34,2025-02-10 10:54:29,2025-02-11 10:53:25,2025-02-12 10:53:08,2025-02-13 10:53:48,2025-02-14 10:54:48,2025-02-15 10:51:23,2025-02-16 10:59:43,2025-02-17 10:56:23,2025-02-18 10:53:00,2025-02-19 10:53:49,2025-02-20 10:54:26,2025-02-21 10:54:26,2025-02-22 10:50:51,2025-02-23 10:59:19,2025-02-24 10:57:40,2025-02-25 10:56:39,2025-02-26 10:55:30,2025-02-27 10:56:27,2025-02-28 10:56:58
27791318,1Mii S03,"정품_25,890","정품_25,890","정품_25,890","정품_25,890","정품_25,890","정품_25,890","정품_25,890","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900","정품_25,900"
40021112,7NC NCS-201,"14,220","14,220","14,220","14,220","14,210","14,190","14,170","14,160","14,150","14,150","14,150","14,150","14,150","14,150","14,150","14,150","14,150","13,830","13,500","13,500","13,500","13,500","13,500","13,500","13,500","13,500","13,500","13,500"
57293030,7NC NCS-203,"정품_37,790","정품_37,790","정품_34,020","정품_34,020","정품_34,020","정품_32,220","정품_32,220","정품_32,220","정품_32,220","정품_32,220","정품_32,220","정품_34,020","정품_34,020","정품_34,020","정품_34,020","정품_34,020","정품_34,020","정품_32,790","정품_31,160","정품_37,800","정품_37,800","정품_37,800","정품_37,800","정품_37,800","정품_37,800","정품_147,020","정품_147,020","정품_147,020"
15298781,7NC NCS-801,"정품_6,890","정품_6,890","정품_6,890","정품_6,890","정품_6,590","정품_6,590","정품_6,590","정품_6,590","정품_6,590","정품_6,590","정품_6,590","정품_6,890","정품_6,890","정품_6,890","정품_6,890","정품_6,690","정품_6,690","정품_6,690","정품_6,690","정품_6,690","정품_6,690","정품_6,690","정품_6,890","정품_6,890","정품_6,890","정품_6,890","정품_6,890","정품_6,890"
49536419,A2 데스크탑 스피커,"해외구매_11,810","해외구매_11,810","해외구매_11,810","해외구매_11,810","해외구매_11,810","해외구매_11,810","해외구매_11,810","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820","해외구매_11,820"
76873778,AIYIMA S30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"해외구매_41,100","해외구매_41,100","해외구매_41,100"
76872863,AIYIMA S500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"해외구매_120,420","해외구매_125,500","해외구매_125,500"
76872692,AIYIMA S600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"해외구매_111,590","해외구매_111,580","해외구매_110,760"
76873001,AIYIMA S700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"해외구매_174,800","해외구매_195,300","해외구매_195,300"
15715286,AKG ARA,"정품_132,000|해외구매_80,810","정품_132,000|해외구매_71,030","정품_132,000|해외구매_80,810","정품_132,000|해외구매_76,270","정품_132,000|해외구매_77,100","정품_132,000|해외구매_76,080","정품_132,000|해외구매_76,790","정품_132,000|해외구매_77,330","정품_132,000|해외구매_71,670","정품_132,000|해외구매_71,880","정품_132,000|해외구매_72,540","정품_132,000|해외구매_72,530","정품_132,000|해외구매_72,010","정품_132,000|해외구매_76,600","정품_132,000|해외구매_71,000","정품_132,000|해외구매_71,180","정품_132,000|해외구매_71,070","정품_132,000|해외구매_71,230","정품_132,000|해외구매_75,208","정품_132,000|해외구매_74,951","정품_132,000|해외구매_77,290","정품_132,000|해외구매_77,820","정품_132,000|해외구매_77,800","정품_132,000|해외구매_78,030","정품_132,000|해외구매_78,180","정품_132,000|해외구매_77,690","정품_132,000|해외구매_72,000","정품_132,000|해외구매_72,140"
